,model,exp_type,prompt,pred,true,response
10,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: """" I hope that industry , if put to the test , can do better [ than the government ] , but I do not expect it , "" Griffin added .""
Question: In the event ""expect"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""Another problem is that sometimes bad eggs will fungus and the fungus will spread out and kill all the eggs .""
Question: In the event ""kill"", does the participant ""eggs"" act with volition?
Answer: ",No,No,No
11,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I MAKE MONEY NOT DEAL WITH BROKERS "" Wow , can you believe in today s tough times this dealership would be looking for any way to move vehicles .""
Question: In the event ""MAKE"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I thought that I had gained my cockatiel 's trust , but now he 's not coming to me when I open his cage .""
Question: In the event ""open"", does the participant ""I"" act with volition?
Answer: ",No,Yes,No
12,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""You have two adjustment screws for up and down and right to left positions .""
Question: In the event ""have"", does the participant ""You"" act with volition?
Answer: Yes
Sentence: ""Bush did no such thing .""
Question: In the event ""did"", does the participant ""Bush"" act with volition?
Answer: ",No,Yes,No
13,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""Iran in particular feared that Qanooni would loose and then be politically isolated from the mainstream .""
Question: In the event ""feared"", does the participant ""Iran"" act with volition?
Answer: No
Sentence: ""The biggest LTTE maritime disaster was reported in the now - defunct Asiaweek in 2001 .""
Question: In the event ""reported"", does the participant ""disaster"" act with volition?
Answer: ",No,No,No
14,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""EVERYTHING IN HERE SEEMS TO AMAZE ME !!!""
Question: In the event ""SEEMS"", does the participant ""EVERYTHING"" act with volition?
Answer: No
Sentence: ""This BuzzMachine post argues that Google 's rush toward ubiquity might backfire -- which we 've all heard before , but it 's particularly well - put in this post .""
Question: In the event ""backfire"", does the participant ""rush"" act with volition?
Answer: ",No,No,No
15,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""His one - day mission vaulted his communist homeland into the elite circle of spacefaring nations - Russia and the United States - that can launch and sustain humans in space .""
Question: In the event ""vaulted"", does the participant ""mission"" act with volition?
Answer: No
Sentence: ""I started this page to help with my boredom .""
Question: In the event ""started"", does the participant ""I"" act with volition?
Answer: ",No,Yes,No
16,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I called the front desk and got no answer .""
Question: In the event ""called"", does the participant ""desk"" act with volition?
Answer: No
Sentence: ""He showed me the car I was interested in and we took a test drive .""
Question: In the event ""showed"", does the participant ""me"" act with volition?
Answer: ",No,Yes,No
17,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: """" My first thought was to push it away , "" he said .""
Question: In the event ""push"", does the participant ""it"" act with volition?
Answer: No
Sentence: ""There is a painting on my wall in the Oval -- first of all , I do n't know .""
Question: In the event ""is"", does the participant ""painting"" act with volition?
Answer: ",No,No,No
18,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""Even Zawahiri 's attorney in 1999 said that Bin Laden and Zawahiri were likely to resort to the biological and chemical agents they possessed given the extradition pressure senior Al Qaeda leaders faced .""
Question: In the event ""said"", does the participant ""attorney"" act with volition?
Answer: Yes
Sentence: """" Their screams changed , "" Dr. Fortier said .""
Question: In the event ""said"", does the participant ""Fortier"" act with volition?
Answer: ",No,Yes,No
19,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""Prices for electricity jumped from an average of $ 249 a megawatt to $ 700 a megawatt within three days , ISO records show .""
Question: In the event ""jumped"", does the participant ""Prices"" act with volition?
Answer: No
Sentence: ""And they deliver !""
Question: In the event ""deliver"", does the participant ""they"" act with volition?
Answer: ",No,Yes,No
20,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""Bisconti wanted over $ 300 to fix my laptop and these guys fixed it for $ 90 !""
Question: In the event ""fixed"", does the participant ""it"" act with volition?
Answer: No
Sentence: ""I called her grandmother and explained things to her .""
Question: In the event ""called"", does the participant ""I"" act with volition?
Answer: ",No,Yes,No
21,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""The investors put big bucks into the building but are clueless about what makes a good dining or bar experience .""
Question: In the event ""put"", does the participant ""investors"" act with volition?
Answer: Yes
Sentence: """" There is always the possibility they could jam us up , make us look like we are not numero uno , "" Pike said .""
Question: In the event ""jam"", does the participant ""us"" act with volition?
Answer: ",No,No,No
22,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I MAKE MONEY NOT DEAL WITH BROKERS "" Wow , can you believe in today s tough times this dealership would be looking for any way to move vehicles .""
Question: In the event ""MAKE"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""This means that I could be away from the office for several days and miss a message entirely , because it would have expired and disappeared by the time I returned .""
Question: In the event ""miss"", does the participant ""message"" act with volition?
Answer: ",No,No,No
23,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""For weeks , reporters scoured Alabama in search of pilots or anyone who might have remembered seeing Mr. Bush at the time he was serving in the National Guard there .""
Question: In the event ""scoured"", does the participant ""Alabama"" act with volition?
Answer: No
Sentence: ""We were told by a detective and asked to check our credit for anything unusual .""
Question: In the event ""told"", does the participant ""We"" act with volition?
Answer: ",No,Yes,No
24,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""Both India and Afghanistan deny the claim .""
Question: In the event ""deny"", does the participant ""India"" act with volition?
Answer: Yes
Sentence: ""A sender purporting to be islamist sent cyanide in both early 2002 and early 2003 in New Zealand and ingredients of nerve gas in Belgium in 2003 .""
Question: In the event ""sent"", does the participant ""cyanide"" act with volition?
Answer: ",No,No,No
25,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""sorry , i left lou off of the message .""
Question: In the event ""left"", does the participant ""i"" act with volition?
Answer: No
Sentence: ""We love Little Farmer""
Question: In the event ""love"", does the participant ""Farmer"" act with volition?
Answer: ",No,No,No
26,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I propose we have a conference call with Bob Fagan on Fri July 20 at 1:00 pm Calgary time to discuss any areas of concern / confusion you may have .""
Question: In the event ""propose"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""The name was derived from the founder 's name Dr. Michael Cowpland .""
Question: In the event ""derived"", does the participant ""name"" act with volition?
Answer: ",No,No,No
27,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I remain devoted full - time to the advancement of Firefox , the Mozilla platform and web browsing in general .""
Question: In the event ""remain"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I started with 21 email addresses .""
Question: In the event ""started"", does the participant ""I"" act with volition?
Answer: ",No,Yes,No
28,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""Mark Elliott tells me that you drafted some trader guidelines ( physical and financial ) for the London traders .""
Question: In the event ""drafted"", does the participant ""guidelines"" act with volition?
Answer: No
Sentence: ""Well , they have a variety of sports that they play like basketball , soccer , etc .""
Question: In the event ""have"", does the participant ""variety"" act with volition?
Answer: ",No,No,No
29,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""They provide an emotional infrastructure for atrocities .""
Question: In the event ""provide"", does the participant ""infrastructure"" act with volition?
Answer: No
Sentence: ""He showed me the car I was interested in and we took a test drive .""
Question: In the event ""showed"", does the participant ""car"" act with volition?
Answer: ",No,No,No
30,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""He said Mr Dar , 33 , was arrested in Indian - administered Kashmir and belonged to the outlawed Lashkar - e - Toiba militant group .""
Question: In the event ""arrested"", does the participant ""Dar"" act with volition?
Answer: No
Sentence: ""Hiller asked Bush to name the leaders of Chechnya , Taiwan , India and Pakistan .""
Question: In the event ""asked"", does the participant ""Hiller"" act with volition?
Answer: ",No,Yes,No
31,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I have a cat named GummiBear , so no , R2D2 is not a stupid name .""
Question: In the event ""have"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I melt brass and cast it http://www.mikegigi.com/castgobl.htm""
Question: In the event ""melt"", does the participant ""brass"" act with volition?
Answer: ",No,No,No
32,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""the guy came on time and did n't take any breaks , he went straight to work and finished the job efficiently and promptly !""
Question: In the event ""finished"", does the participant ""job"" act with volition?
Answer: No
Sentence: ""I spoke with Jeff Hodge yesterday regarding the additional language from Peoples regarding Audit Rights .""
Question: In the event ""spoke"", does the participant ""I"" act with volition?
Answer: ",No,Yes,No
33,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""Midas has the most high tech equipment in town & I guarantee you if they told you it was electrical then in deed it s electrical !""
Question: In the event ""has"", does the participant ""Midas"" act with volition?
Answer: Yes
Sentence: ""I left you a voice mail on Friday .""
Question: In the event ""left"", does the participant ""I"" act with volition?
Answer: ",No,Yes,No
34,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""The owners of Bowtie manged to add something new while preserving what was already there .""
Question: In the event ""manged"", does the participant ""owners"" act with volition?
Answer: Yes
Sentence: ""You take a boat across the river , then spend a day biking , eating at a local restaurant , buying souvenirs and doing other things that are geared towards tourists .""
Question: In the event ""buying"", does the participant ""souvenirs"" act with volition?
Answer: ",No,No,No
35,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I ordered 1000 postcards , we normally order 5000 or more .""
Question: In the event ""order"", does the participant ""we"" act with volition?
Answer: Yes
Sentence: ""The investors put big bucks into the building but are clueless about what makes a good dining or bar experience .""
Question: In the event ""put"", does the participant ""investors"" act with volition?
Answer: ",No,Yes,No
36,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I thought the UK was completely devoid of good NYC style pizza .""
Question: In the event ""thought"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""The classes cover all age and skill ranges , with BALLROOM , LATIN , SEQUENCE , STREET , DISCO , LINE DANCING , BALLET , TAP & JAZZ .""
Question: In the event ""cover"", does the participant ""ranges"" act with volition?
Answer: ",No,No,No
37,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I love the location and the apartment !!""
Question: In the event ""love"", does the participant ""location"" act with volition?
Answer: No
Sentence: ""In Texas , BP shut its 460,000 barrels per day refinery and Marathon shut its 72,000 bpd plant .""
Question: In the event ""shut"", does the participant ""BP"" act with volition?
Answer: ",No,Yes,No
38,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""( News assistant Bobby Bender recalls the letter containing the items to have been addressed to The Sun . )""
Question: In the event ""recalls"", does the participant ""letter"" act with volition?
Answer: No
Sentence: ""The 99 - tonne cache of AK47s was to have been secretly flown out from a US base in Bosnia .""
Question: In the event ""was"", does the participant ""cache"" act with volition?
Answer: ",No,No,No
39,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""Yet people seem willing -- even eager -- to accommodate mountain lions , despite the risks .""
Question: In the event ""accommodate"", does the participant ""lions"" act with volition?
Answer: No
Sentence: ""They interviewed me , gave me tests in the software I included on my resume , and placed me in a position that I kept for several years .""
Question: In the event ""interviewed"", does the participant ""me"" act with volition?
Answer: ",No,Yes,No
40,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""They did that with no problem .""
Question: In the event ""did"", does the participant ""They"" act with volition?
Answer: Yes
Sentence: ""They want to use LTS to tie into NASA 's vision for Space Exploration , and seem pleased that the White House is moving in that direction .""
Question: In the event ""want"", does the participant ""They"" act with volition?
Answer: ",No,Yes,No
41,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""The problem with this argument is that Bush lacked the experience necessary to be president when he ran in 2000 , so this sort of cheap shot just hoists him by his own petard .""
Question: In the event ""ran"", does the participant ""he"" act with volition?
Answer: Yes
Sentence: ""My cat had a seizure yesterday and was ill .""
Question: In the event ""had"", does the participant ""cat"" act with volition?
Answer: ",No,No,No
42,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I enjoyed the animations and wanted to share them with my friends .""
Question: In the event ""share"", does the participant ""them"" act with volition?
Answer: No
Sentence: ""I started this page to help with my boredom .""
Question: In the event ""started"", does the participant ""I"" act with volition?
Answer: ",No,Yes,No
43,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""Disney cruises offer 24 - hour room services , and the crews are ready to serve you the way you like .""
Question: In the event ""offer"", does the participant ""cruises"" act with volition?
Answer: Yes
Sentence: ""'' President Musharraf promised to help us and cooperate with us on curbing terrorist activity by the Taliban , '' says Karzai .""
Question: In the event ""curbing"", does the participant ""activity"" act with volition?
Answer: ",No,No,No
44,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""He showed me the car I was interested in and we took a test drive .""
Question: In the event ""showed"", does the participant ""car"" act with volition?
Answer: No
Sentence: ""The thing to do is to bring the right clothing with you , clothes so you can layer up if it is cold and take off layers when it warms up .""
Question: In the event ""layer"", does the participant ""you"" act with volition?
Answer: ",No,Yes,No
45,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I had my wedding luncheon at this BJ s restaurant , and it was one of the best choices that I made .""
Question: In the event ""had"", does the participant ""luncheon"" act with volition?
Answer: No
Sentence: ""Al - Sharq al - Awsat reports that a key eyewitness in the trial of Saddam Hussein for a 1982 massacre at Dujail has died .""
Question: In the event ""died"", does the participant ""eyewitness"" act with volition?
Answer: ",No,No,No
46,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I visited their huge Chicago lighting showroom and all I have to say is WOW !!""
Question: In the event ""visited"", does the participant ""showroom"" act with volition?
Answer: No
Sentence: ""The only neurological sign that he shows is that he barely drags his toes and sometimes has trouble with his right lead .""
Question: In the event ""is"", does the participant ""sign"" act with volition?
Answer: ",No,No,No
47,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""The Jewish marriage living to the right of George 's house said that he is an arrogant person who does never return a greeting .""
Question: In the event ""said"", does the participant ""marriage"" act with volition?
Answer: Yes
Sentence: ""The Ten Degree Channel divides the Andamans , which are the larger and more heavily populated northern islands , from the 20 or so Nicobar Islands in the south .""
Question: In the event ""divides"", does the participant ""Channel"" act with volition?
Answer: ",No,No,No
48,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""This means that messages initiated at Corp and intended for the entire Enron organization will not reach any business units outside the Corp domain .""
Question: In the event ""means"", does the participant ""This"" act with volition?
Answer: No
Sentence: ""A sender purporting to be islamist sent cyanide in both early 2002 and early 2003 in New Zealand and ingredients of nerve gas in Belgium in 2003 .""
Question: In the event ""sent"", does the participant ""cyanide"" act with volition?
Answer: ",No,No,No
49,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""An analysis of 65 bird species in the United Kingdom shows about one - third are laying their eggs four to seven days earlier than they did 25 years ago .""
Question: In the event ""laying"", does the participant ""eggs"" act with volition?
Answer: No
Sentence: ""This means that I could be away from the office for several days and miss a message entirely , because it would have expired and disappeared by the time I returned .""
Question: In the event ""miss"", does the participant ""message"" act with volition?
Answer: ",No,No,No
50,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""Two vaunted economists - one a Nobel Prize winner and the other a nationally renowned budget expert - have analyzed the data at hand and put a price tag on the Iraq occupation .""
Question: In the event ""have"", does the participant ""analyzed"" act with volition?
Answer: No
Sentence: ""For weeks , reporters scoured Alabama in search of pilots or anyone who might have remembered seeing Mr. Bush at the time he was serving in the National Guard there .""
Question: In the event ""scoured"", does the participant ""Alabama"" act with volition?
Answer: ",No,No,No
51,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I have to mention that i recently separated the father into another cage close to the ' nest cage ' because he and the mother were fighting .""
Question: In the event ""fighting"", does the participant ""he"" act with volition?
Answer: Yes
Sentence: ""Police in the Indian capital Delhi say they have arrested the suspected co-ordinator and financier of last month 's deadly bomb blasts in the city .""
Question: In the event ""arrested"", does the participant ""co-ordinator"" act with volition?
Answer: ",No,No,No
52,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""At the same time McCartney was going out with Heather Mills , he used Linda 's death for promotional ends , due to his waning popularity .""
Question: In the event ""used"", does the participant ""he"" act with volition?
Answer: Yes
Sentence: ""That indicates that they thrive in different water chemistries .""
Question: In the event ""indicates"", does the participant ""That"" act with volition?
Answer: ",No,No,No
53,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""Many point to the trillion spore concentration as extraordinary .""
Question: In the event ""point"", does the participant ""Many"" act with volition?
Answer: Yes
Sentence: ""I have 4 Golden Wonder Killifish .""
Question: In the event ""have"", does the participant ""I"" act with volition?
Answer: ",No,Yes,No
54,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""At the time , guardsmen were required to accumulate a minimum of 50 points to meet their yearly obligation .""
Question: In the event ""meet"", does the participant ""obligation"" act with volition?
Answer: No
Sentence: ""But there are strong hints in the country that a new Indo - Sri Lanka defense deal could be in the making .""
Question: In the event ""are"", does the participant ""hints"" act with volition?
Answer: ",No,No,No
55,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""You informed me that you would discuss this with your attorney .""
Question: In the event ""informed"", does the participant ""You"" act with volition?
Answer: Yes
Sentence: ""Within seven days , I started getting money in the mail !!""
Question: In the event ""started"", does the participant ""I"" act with volition?
Answer: ",No,Yes,No
56,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I promise you that if you follow the directions exactly that you will start making more money than you thought possible by doing something so easy !!""
Question: In the event ""follow"", does the participant ""directions"" act with volition?
Answer: No
Sentence: ""I purchased a 2 - year old certified pre-owned BMW from this dealership .""
Question: In the event ""purchased"", does the participant ""I"" act with volition?
Answer: ",No,Yes,No
57,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""Jim Lobe has more on the political implications of the Fallujah assault , both in Iraq and in Washington .""
Question: In the event ""has"", does the participant ""more"" act with volition?
Answer: No
Sentence: ""Iran in particular feared that Qanooni would loose and then be politically isolated from the mainstream .""
Question: In the event ""feared"", does the participant ""Iran"" act with volition?
Answer: ",No,No,No
58,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I have a concern that the Enron optionality bug could bite us on the backside with that one .""
Question: In the event ""have"", does the participant ""concern"" act with volition?
Answer: No
Sentence: ""cats react to the treatment they receive , they are not toys .""
Question: In the event ""react"", does the participant ""cats"" act with volition?
Answer: ",No,Yes,No
59,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""To the north in Lebanon , there is serious debate within Hezbollah about entering the Lebanese political process in light of Syria 's promised withdrawal .""
Question: In the event ""entering"", does the participant ""process"" act with volition?
Answer: No
Sentence: ""Iran is encircled by Afghanistan , by the Gulf States , Iraq and the Moslem republics of the former Soviet Union .""
Question: In the event ""encircled"", does the participant ""Iran"" act with volition?
Answer: ",No,No,No
60,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""Yes , they all have secret locator chips , just like gps""
Question: In the event ""have"", does the participant ""chips"" act with volition?
Answer: No
Sentence: ""The initial reservoir reports estimate reserves of 80 - 120 million barrels of sour crude and they estimate initial production to be 40,000 bpd starting in 1Q 2003 .""
Question: In the event ""estimate"", does the participant ""reports"" act with volition?
Answer: ",No,No,No
61,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: """" ( China ) could be the second country to do that , "" Pike said .""
Question: In the event ""said"", does the participant ""Pike"" act with volition?
Answer: Yes
Sentence: ""Prices for electricity jumped from an average of $ 249 a megawatt to $ 700 a megawatt within three days , ISO records show .""
Question: In the event ""jumped"", does the participant ""Prices"" act with volition?
Answer: ",No,No,No
62,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""Another connection to Philippine terror and weapons smuggling - dating from the 1980s - is alleged in the book Disposable Patriot , by Jack Terrell .""
Question: In the event ""alleged"", does the participant ""connection"" act with volition?
Answer: No
Sentence: ""The Leads who are responsible for Associates are as follows :""
Question: In the event ""are"", does the participant ""Leads"" act with volition?
Answer: ",No,Yes,No
63,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""You take a boat across the river , then spend a day biking , eating at a local restaurant , buying souvenirs and doing other things that are geared towards tourists .""
Question: In the event ""buying"", does the participant ""souvenirs"" act with volition?
Answer: No
Sentence: ""I thought the UK was completely devoid of good NYC style pizza .""
Question: In the event ""thought"", does the participant ""I"" act with volition?
Answer: ",No,Yes,No
64,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""In the meantime , we extend our best wishes for a safe and happy holiday season .""
Question: In the event ""extend"", does the participant ""we"" act with volition?
Answer: Yes
Sentence: ""US - trained Malaysian biochemist Yazid Sufaat met with 9/11 plotters and two hijackers in January 2000 .""
Question: In the event ""met"", does the participant ""Sufaat"" act with volition?
Answer: ",No,Yes,No
65,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""In response to the rockets , Israel resumed its policy of targeting militant leaders in air strikes .""
Question: In the event ""resumed"", does the participant ""Israel"" act with volition?
Answer: Yes
Sentence: ""As concerned citizens we affirm the liberty of adults of the same gender to love and marry .""
Question: In the event ""affirm"", does the participant ""we"" act with volition?
Answer: ",No,Yes,No
66,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""We order take out from here all the time and we are never disappointed .""
Question: In the event ""order"", does the participant ""We"" act with volition?
Answer: Yes
Sentence: ""Any of the tip - top places have great ice - cream , get them to mix it up .""
Question: In the event ""have"", does the participant ""cream"" act with volition?
Answer: ",No,No,No
67,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: """" Their screams changed , "" Dr. Fortier said .""
Question: In the event ""said"", does the participant ""Fortier"" act with volition?
Answer: Yes
Sentence: ""Saddam killed every month more people than all those who died from suicide murders since the Coalition occupation of Iraq .""
Question: In the event ""died"", does the participant ""those"" act with volition?
Answer: ",No,No,No
68,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""My nails looked great for the better part of 2 weeks !""
Question: In the event ""looked"", does the participant ""nails"" act with volition?
Answer: No
Sentence: ""I have a Nacho Libre question .?""
Question: In the event ""have"", does the participant ""I"" act with volition?
Answer: ",No,Yes,No
69,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""cats react to the treatment they receive , they are not toys .""
Question: In the event ""react"", does the participant ""cats"" act with volition?
Answer: Yes
Sentence: ""Police said Bernard confessed to detectives that he had sex with a young girl in November 2002 and admitted to knowing about sexual acts involving children and a dog that occurred at Hosanna Church .""
Question: In the event ""said"", does the participant ""Police"" act with volition?
Answer: ",No,Yes,No
70,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""Sheriff 's deputies in Louisiana made a third arrest Wednesday in the ongoing investigation of a case involving allegations of sexual abuse of children and animals at a Ponchatoula , La. , church .""
Question: In the event ""made"", does the participant ""arrest"" act with volition?
Answer: No
Sentence: ""i think they could get their asses kicked by cats .""
Question: In the event ""think"", does the participant ""i"" act with volition?
Answer: ",No,Yes,No
71,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: """" There 's no tracking mechanism in place "" ?!?!?""
Question: In the event ""'s"", does the participant ""mechanism"" act with volition?
Answer: No
Sentence: ""I ended up paying much more .""
Question: In the event ""paying"", does the participant ""more"" act with volition?
Answer: ",No,No,No
72,t0,volition_prefix_1,"Answer this yes-no question about the following sentence.
Sentence: ""I thought it would pass until he started to vomit blood and would nt drink any water .""
Question: In the event ""started"", does the participant ""he"" act with volition?
Answer: No
Sentence: ""i have a 1 and a half year old male neutered cat and a new 2 month old spayed female kitten .""
Question: In the event ""have"", does the participant ""cat"" act with volition?
Answer: ",No,No,No
