,model,exp_type,prompt,pred,true,response,Unnamed: 0
27,gpt_j,volition_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I purchased a 2 - year old certified pre-owned BMW from this dealership .""
Question: In the event ""purchased"", does the participant ""BMW"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""I purchased a 2 - year old certified pre-owned BMW from this dealership.""
Question: In the event ""purchased"", does the participant ""BMW"" act with volition?
Answer: 

A:

The answer is yes.
The verb ""purchase"" is intransitive, so it does not require a direct object.
The verb ""purchase"" is a",27.0
28,gpt_j,volition_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I had a sampler of IPA , Brawler , Love Stout & ESA .""
Question: In the event ""had"", does the participant ""I"" act with volition?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I had a sampler of IPA, Brawler, Love Stout & ESA.""
Question: In the event ""had"", does the participant ""I"" act with volition?
Answer: 

A:

The answer is yes.
The verb ""had"" is a perfect tense, and the perfect tense is used to express an action that was completed in the past.
The perfect tense is",28.0
29,gpt_j,volition_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Attached is a forecast for the rest of the summer for the X ( NWP and PGT ) .""
Question: In the event ""Attached"", does the participant ""forecast"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""Attached is a forecast for the rest of the summer for the X ( NWP and PGT ).""
Question: In the event ""Attached"", does the participant ""forecast"" act with volition?
Answer: 

A:

The answer is yes.
The verb forecast is intransitive, so it does not take an object.
The verb forecast is a transitive",29.0
30,gpt_j,volition_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The night I drove back home , I found that the rear window has some leakage .""
Question: In the event ""drove"", does the participant ""I"" act with volition?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The night I drove back home, I found that the rear window has some leakage.""
Question: In the event ""drove"", does the participant ""I"" act with volition?
Answer: 

A:

The night I drove back home, I found that the rear window has some leakage.

The night I drove back home, I found that the rear window has some leakage.",30.0
31,gpt_j,volition_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I ended up paying much more .""
Question: In the event ""paying"", does the participant ""more"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""I ended up paying much more.""
Question: In the event ""paying"", does the participant ""more"" act with volition?
Answer: 

A:

The answer is yes.
The verb ""pay"" is a transitive verb, which means that it requires an object. 
The object of the verb ""pay"" is ""much more"".
The object of the verb """,31.0
32,gpt_j,volition_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Any of the tip - top places have great ice - cream , get them to mix it up .""
Question: In the event ""have"", does the participant ""cream"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""Any of the tip - top places have great ice - cream, get them to mix it up.""
Question: In the event ""have"", does the participant ""cream"" act with volition?
Answer: 

A:

The sentence is ungrammatical. 

Any of the tip - top places have great ice - cream, get them to mix it up.

The verb",32.0
33,gpt_j,volition_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I did the work myself for $ 50 .""
Question: In the event ""did"", does the participant ""work"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""I did the work myself for $ 50.""
Question: In the event ""did"", does the participant ""work"" act with volition?
Answer: 

A:

The answer is yes.
The verb ""work"" is intransitive, and the subject of the sentence is ""I"".
The verb ""work"" is intransitive, and the subject of the sentence is """,33.0
34,gpt_j,volition_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""they fixed my garage doors in literally less than an hour .""
Question: In the event ""fixed"", does the participant ""they"" act with volition?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""they fixed my garage doors in literally less than an hour.""
Question: In the event ""fixed"", does the participant ""they"" act with volition?
Answer: 

A:

The answer is yes.
The verb ""fix"" is intransitive, meaning that it does not take an object.
The verb ""fix"" is a transitive verb, meaning that it takes an",34.0
35,gpt_j,volition_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The future president joined the Guard in May 1968 .""
Question: In the event ""joined"", does the participant ""Guard"" act with volition?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The future president joined the Guard in May 1968.""
Question: In the event ""joined"", does the participant ""Guard"" act with volition?
Answer: 

A:

The future president joined the Guard in May 1968.

The future president joined the Guard in May 1968.

The future president joined the Guard in May 1968.

The future president joined the Guard in May",35.0
36,gpt_j,volition_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""They love leaf or romaine lettuce and tomatos , celery , cucumbers , carrots .""
Question: In the event ""love"", does the participant ""lettuce"" act with volition?
Answer: ",No,No,"Answer this yes-no question about the following sentence.
Sentence: ""They love leaf or romaine lettuce and tomatos, celery, cucumbers, carrots.""
Question: In the event ""love"", does the participant ""lettuce"" act with volition?
Answer: 

A:

The answer is no.
The verb ""love"" is a transitive verb, which means that it requires an object.  The object of the verb ""love""",36.0
37,gpt_j,volition_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I have a parakeet named Cookie . :P""
Question: In the event ""have"", does the participant ""parakeet"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""I have a parakeet named Cookie. :P""
Question: In the event ""have"", does the participant ""parakeet"" act with volition?
Answer: 

A:

I have a parakeet named Cookie. :P

This is a sentence that is grammatically correct, but it is not a complete sentence. It is missing a subject and a verb.",37.0
38,gpt_j,volition_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Mark Elliott tells me that you drafted some trader guidelines ( physical and financial ) for the London traders .""
Question: In the event ""drafted"", does the participant ""you"" act with volition?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Mark Elliott tells me that you drafted some trader guidelines ( physical and financial ) for the London traders.""
Question: In the event ""drafted"", does the participant ""you"" act with volition?
Answer: 

A:

The answer is yes.
The verb ""draft"" is intransitive, so it does not require an object.
The verb ""tell"" is transitive",38.0
39,gpt_j,volition_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""My vet told me when a dog is vomiting a lot , it could be a sign of obstruction .""
Question: In the event ""told"", does the participant ""me"" act with volition?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""My vet told me when a dog is vomiting a lot, it could be a sign of obstruction.""
Question: In the event ""told"", does the participant ""me"" act with volition?
Answer: 

A:

The answer is yes.
The sentence is a statement of fact. 
The speaker is the vet.
The vet is telling the dog's owner that the dog",39.0
40,gpt_j,volition_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I think he could 've done more to assuage my concerns by giving me concrete facts .""
Question: In the event ""think"", does the participant ""I"" act with volition?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I think he could've done more to assuage my concerns by giving me concrete facts.""
Question: In the event ""think"", does the participant ""I"" act with volition?
Answer: 

A:

The answer is yes.
The sentence is a question, and the question is about the speaker's opinion.
The speaker is the subject of the sentence, and the",40.0
41,gpt_j,volition_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The Leads who are responsible for Associates are as follows :""
Question: In the event ""are"", does the participant ""Leads"" act with volition?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The Leads who are responsible for Associates are as follows :""
Question: In the event ""are"", does the participant ""Leads"" act with volition?
Answer:                                               ",41.0
42,gpt_j,volition_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I enjoyed the animations and wanted to share them with my friends .""
Question: In the event ""enjoyed"", does the participant ""I"" act with volition?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I enjoyed the animations and wanted to share them with my friends.""
Question: In the event ""enjoyed"", does the participant ""I"" act with volition?
Answer: 

A:

The answer is yes.
The sentence is a simple declarative sentence.
The subject is I.
The verb is enjoyed.
The object is the animations.
The sentence is",42.0
43,gpt_j,volition_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""According to the Citizenship and Immigration Canada web site at http://www.cic.gc.ca/english/immigrate/skilled/assess/index.asp , it states "" Note : you must meet the minimum requirements for your application to be eligible for processing . """"
Question: In the event ""meet"", does the participant ""requirements"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""According to the Citizenship and Immigration Canada web site at http://www.cic.gc.ca/english/immigrate/skilled/assess/index.asp, it states "" Note : you must meet the minimum requirements for your application to be eligible for processing. """"
Question: In the event ""meet"", does the participant ""requirements"" act with volition?
Answer: 

A",43.0
44,gpt_j,volition_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: """" They 're just pushing them aside , "" he said .""
Question: In the event ""said"", does the participant ""he"" act with volition?
Answer: ",No,Yes,"Answer this yes-no question about the following sentence.
Sentence: """" They're just pushing them aside, "" he said.""
Question: In the event ""said"", does the participant ""he"" act with volition?
Answer: 

A:

The sentence is a question, and the answer is no.
The subject of the sentence is ""they"", and the verb is ""are"".  The subject is not acting with volition.
The subject",44.0
45,gpt_j,volition_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I wanted to be very blonde and instead he pulled my root color throughout my whole hair which is a gross mousey brown .""
Question: In the event ""wanted"", does the participant ""I"" act with volition?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I wanted to be very blonde and instead he pulled my root color throughout my whole hair which is a gross mousey brown.""
Question: In the event ""wanted"", does the participant ""I"" act with volition?
Answer: 

A:

The answer is yes.
The sentence is a simple statement of fact. 
The speaker wants to be blonde.
The speaker is",45.0
46,gpt_j,volition_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""You need a background in law enforcement .""
Question: In the event ""need"", does the participant ""background"" act with volition?
Answer: ",No,No,"Answer this yes-no question about the following sentence.
Sentence: ""You need a background in law enforcement.""
Question: In the event ""need"", does the participant ""background"" act with volition?
Answer: 

A:

The answer is no.
The verb ""need"" is a modal verb, which means that it expresses a necessity.
The verb ""need"" is a modal verb, which means that it expresses a necessity.
",46.0
47,gpt_j,volition_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The biggest LTTE maritime disaster was reported in the now - defunct Asiaweek in 2001 .""
Question: In the event ""reported"", does the participant ""disaster"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""The biggest LTTE maritime disaster was reported in the now - defunct Asiaweek in 2001.""
Question: In the event ""reported"", does the participant ""disaster"" act with volition?
Answer: 

A:

The biggest LTTE maritime disaster was reported in the now - defunct Asiaweek in 2001.

The biggest LTTE maritime disaster was reported in the now - defunct Asiaweek",47.0
48,gpt_j,volition_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""His press release following the hearing renewed the call for "" refunds . """"
Question: In the event ""renewed"", does the participant ""call"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""His press release following the hearing renewed the call for "" refunds. """"
Question: In the event ""renewed"", does the participant ""call"" act with volition?
Answer: __________

A:

The verb ""call"" is intransitive, so it does not take an object. 
The verb ""renew"" is transitive, so it does take an object",48.0
49,gpt_j,volition_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""We tried 4 different style of donuts , they were all the same when it came to quality .""
Question: In the event ""tried"", does the participant ""We"" act with volition?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""We tried 4 different style of donuts, they were all the same when it came to quality.""
Question: In the event ""tried"", does the participant ""We"" act with volition?
Answer: 

A:

The sentence is ambiguous. 

We tried 4 different style of donuts, they were all the same when it came to quality.

The first part",49.0
50,gpt_j,volition_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The dramatic increase in radiation - induced thyroid cancers in children and adolescents in Belarus , Russia , and Ukraine , which have been observed since 1991 , continues to this day .""
Question: In the event ""continues"", does the participant ""increase"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""The dramatic increase in radiation - induced thyroid cancers in children and adolescents in Belarus, Russia, and Ukraine, which have been observed since 1991, continues to this day.""
Question: In the event ""continues"", does the participant ""increase"" act with volition?
Answer: 

A:

The answer is yes.
The word ""continues"" is a verb, and the verb",50.0
51,gpt_j,volition_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""None of them did , and most importantly , the winning bidders did not .""
Question: In the event ""did"", does the participant ""None"" act with volition?
Answer: ",No,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""None of them did, and most importantly, the winning bidders did not.""
Question: In the event ""did"", does the participant ""None"" act with volition?
Answer: 

A:

The answer is no.
The verb ""did"" is a copula, and it is used to express the relationship between the subject and the predicate.
The subject of the sentence",51.0
52,gpt_j,volition_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Al - Sharq al - Awsat reports that a key eyewitness in the trial of Saddam Hussein for a 1982 massacre at Dujail has died .""
Question: In the event ""died"", does the participant ""eyewitness"" act with volition?
Answer: ",No,No,"Answer this yes-no question about the following sentence.
Sentence: ""Al - Sharq al - Awsat reports that a key eyewitness in the trial of Saddam Hussein for a 1982 massacre at Dujail has died.""
Question: In the event ""died"", does the participant ""eyewitness"" act with volition?
Answer: 

A:

The answer is no.
The verb ""die"" is intransitive. 

The intrans",52.0
53,gpt_j,volition_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I saw a site that charges $ 0.70 per mile .""
Question: In the event ""saw"", does the participant ""site"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""I saw a site that charges $ 0.70 per mile.""
Question: In the event ""saw"", does the participant ""site"" act with volition?
Answer: 

A:

I think the answer is yes.
The verb ""saw"" is intransitive, so it doesn't have a subject.
The subject of the sentence is the site, which is a noun phrase",53.0
