,model,exp_type,prompt,pred,true,response,Unnamed: 0
25,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""Clinton tried , and tried hard .""
Question: In the event ""tried"", does the participant ""Clinton"" act with volition?
Answer: Yes
Sentence: ""Both India and Afghanistan deny the claim .""
Question: In the event ""deny"", does the participant ""India"" act with volition?
Answer: Yes
Sentence: ""The mind becomes strong and sharp .""
Question: In the event ""becomes"", does the participant ""mind"" act with volition?
Answer: Yes
Sentence: ""That indicates that they thrive in different water chemistries .""
Question: In the event ""indicates"", does the participant ""That"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""Clinton tried, and tried hard.""
Question: In the event ""tried"", does the participant ""Clinton"" act with volition?
Answer: Yes
Sentence: ""Both India and Afghanistan deny the claim.""
Question: In the event ""deny"", does the participant ""India"" act with volition?
Answer: Yes
Sentence: ""The mind becomes strong and sharp.""
Question: In the event ""becomes"", does the participant ""mind"" act with volition?
Answer: Yes
Sentence: ""That indicates that they thrive in different water chemistries.""
Question: In the event ""indicates"", does the participant ""That"" act with volition?
Answer: 

A:

The answer is yes.

In the event ""tried"", does the participant ""Clinton"" act with volition?

Yes.

In the event ""tried"", does the participant ""Clinton"" act with volition?

Yes.

In the event ""tried"", does the participant ""Clinton"" act with volition?

Yes.

In the event ""tried"", does the participant ""Clinton"" act with volition?

Yes.

In the event ""tried"", does the participant ""Clinton"" act with volition?

Yes.

In the event ""tried"", does the participant ""Clinton"" act with volition?

Yes.

In the event ""tried"", does the participant ""Clinton"" act with volition?

Yes.

In the event ""tried"", does the participant ""Clinton"" act with volition?

Yes.

In the event ""tried"", does the participant ""Clinton"" act with volition?

Yes.

In the event ""tried"",",25.0
26,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""He said the main aim of the subpoenas will be to determine whether collusion occurred to "" fix "" prices , which would violate federal trade laws .""
Question: In the event ""violate"", does the participant ""laws"" act with volition?
Answer: No
Sentence: ""But there are strong hints in the country that a new Indo - Sri Lanka defense deal could be in the making .""
Question: In the event ""are"", does the participant ""hints"" act with volition?
Answer: No
Sentence: ""'' President Musharraf promised to help us and cooperate with us on curbing terrorist activity by the Taliban , '' says Karzai .""
Question: In the event ""curbing"", does the participant ""activity"" act with volition?
Answer: No
Sentence: ""I had no problem with my delivery .""
Question: In the event ""had"", does the participant ""I"" act with volition?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""He said the main aim of the subpoenas will be to determine whether collusion occurred to "" fix "" prices, which would violate federal trade laws.""
Question: In the event ""violate"", does the participant ""laws"" act with volition?
Answer: No
Sentence: ""But there are strong hints in the country that a new Indo - Sri Lanka defense deal could be in the making.""
Question: In the event ""are"", does the participant ""hints"" act with volition?
Answer: No
Sentence: ""'' President Musharraf promised to help us and cooperate with us on curbing terrorist activity by the Taliban, '' says Karzai.""
Question: In the event ""curbing"", does the participant ""activity"" act with volition?
Answer: No
Sentence: ""I had no problem with my delivery.""
Question: In the event ""had"", does the participant ""I"" act with volition?
Answer:  No
Sentence: ""The U.S. has been very helpful to us in the past.""
Question: In the event ""help"", does the participant ""us"" act with volition?
Answer: No
Sentence: ""The U.S. has been very helpful to us in the past.""
Question: In the event ""help"", does the participant ""us"" act with volition?
Answer: No
Sentence: ""The U.S. has been very helpful to us in the past.""
Question: In the event ""help"", does the participant ""us"" act with volition?
Answer: No
Sentence: ""The U.S. has been very helpful to us in the past.""
Question: In the event ""help"", does the participant ""us"" act with volition?
Answer: No
Sentence: ""The",26.0
27,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""They sell feed and milk bottles at the front and I recommend you buy lots .""
Question: In the event ""buy"", does the participant ""you"" act with volition?
Answer: Yes
Sentence: ""You take a boat across the river , then spend a day biking , eating at a local restaurant , buying souvenirs and doing other things that are geared towards tourists .""
Question: In the event ""buying"", does the participant ""souvenirs"" act with volition?
Answer: No
Sentence: ""Dr Greenwalt fixed my neck from a snowboard injury and was way more effective that a regular doctor .""
Question: In the event ""fixed"", does the participant ""Greenwalt"" act with volition?
Answer: Yes
Sentence: ""The millions who died in the Iran - Iraq war had nothing to do with Israel .""
Question: In the event ""died"", does the participant ""millions"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""They sell feed and milk bottles at the front and I recommend you buy lots.""
Question: In the event ""buy"", does the participant ""you"" act with volition?
Answer: Yes
Sentence: ""You take a boat across the river, then spend a day biking, eating at a local restaurant, buying souvenirs and doing other things that are geared towards tourists.""
Question: In the event ""buying"", does the participant ""souvenirs"" act with volition?
Answer: No
Sentence: ""Dr Greenwalt fixed my neck from a snowboard injury and was way more effective that a regular doctor.""
Question: In the event ""fixed"", does the participant ""Greenwalt"" act with volition?
Answer: Yes
Sentence: ""The millions who died in the Iran - Iraq war had nothing to do with Israel.""
Question: In the event ""died"", does the participant ""millions"" act with volition?
Answer:  No
Sentence: ""The millions who died in the Iran - Iraq war had nothing to do with Israel.""
Question: In the event ""died"", does the participant ""Israel"" act with volition?
Answer: Yes
Sentence: ""The millions who died in the Iran - Iraq war had nothing to do with Israel.""
Question: In the event ""died"", does the participant ""Israel"" act with volition?
Answer: Yes
Sentence: ""The millions who died in the Iran - Iraq war had nothing to do with Israel.""
Question: In the event ""died"", does the participant ""Israel"" act with volition?
Answer: Yes
Sentence: ""The millions who died in the Iran - Iraq war had nothing to do with Israel.""
Question: In the event ""died"", does the participant",27.0
28,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""The clerics demanded talks with local US commanders .""
Question: In the event ""demanded"", does the participant ""talks"" act with volition?
Answer: Yes
Sentence: """" I hope that industry , if put to the test , can do better [ than the government ] , but I do not expect it , "" Griffin added .""
Question: In the event ""added"", does the participant ""Griffin"" act with volition?
Answer: Yes
Sentence: ""he crawls on top of them but does not try to eat them .""
Question: In the event ""crawls"", does the participant ""he"" act with volition?
Answer: Yes
Sentence: ""Security in the hotel seemed to be excellent , but we were never given an explanation as to why someone would open these items .""
Question: In the event ""open"", does the participant ""someone"" act with volition?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The clerics demanded talks with local US commanders.""
Question: In the event ""demanded"", does the participant ""talks"" act with volition?
Answer: Yes
Sentence: """" I hope that industry, if put to the test, can do better [ than the government ], but I do not expect it, "" Griffin added.""
Question: In the event ""added"", does the participant ""Griffin"" act with volition?
Answer: Yes
Sentence: ""he crawls on top of them but does not try to eat them.""
Question: In the event ""crawls"", does the participant ""he"" act with volition?
Answer: Yes
Sentence: ""Security in the hotel seemed to be excellent, but we were never given an explanation as to why someone would open these items.""
Question: In the event ""open"", does the participant ""someone"" act with volition?
Answer: 

A:

The word ""demanded"" is a noun, and the verb ""demanded"" is a verb. 
The verb ""demanded"" is a verb, and the noun ""demanded"" is a noun.
The verb ""demanded"" is a verb, and the noun ""demanded"" is a verb.
The verb ""demanded"" is a verb, and the noun ""demanded"" is a verb.
The verb ""demanded"" is a verb, and the noun ""demanded"" is a verb.
The verb ""demanded"" is a verb, and the noun ""demanded"" is a verb.
The verb ""demanded"" is a verb, and the noun ""demanded"" is a verb.
The verb ""demanded"" is a verb, and the noun ""demanded"" is a verb.
The verb ""demanded",28.0
29,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""But throughout Alabama , there were Republicans and Democrats who wanted to help Red Blount .""
Question: In the event ""were"", does the participant ""Republicans"" act with volition?
Answer: Yes
Sentence: ""I had a routine surgery for an ingrown toenail .""
Question: In the event ""had"", does the participant ""surgery"" act with volition?
Answer: No
Sentence: ""He showed me the car I was interested in and we took a test drive .""
Question: In the event ""showed"", does the participant ""me"" act with volition?
Answer: Yes
Sentence: ""The money funds their travel , explosives , hideouts and permanent search for soft vulnerable targets .""
Question: In the event ""funds"", does the participant ""money"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""But throughout Alabama, there were Republicans and Democrats who wanted to help Red Blount.""
Question: In the event ""were"", does the participant ""Republicans"" act with volition?
Answer: Yes
Sentence: ""I had a routine surgery for an ingrown toenail.""
Question: In the event ""had"", does the participant ""surgery"" act with volition?
Answer: No
Sentence: ""He showed me the car I was interested in and we took a test drive.""
Question: In the event ""showed"", does the participant ""me"" act with volition?
Answer: Yes
Sentence: ""The money funds their travel, explosives, hideouts and permanent search for soft vulnerable targets.""
Question: In the event ""funds"", does the participant ""money"" act with volition?
Answer: 

A:

The answer is yes.
The sentence is a yes-no question.
The participant ""were"" is a yes-no question.
The participant ""were Republicans"" is a yes-no question.
The participant ""were Democrats"" is a yes-no question.
The participant ""were Republicans"" and ""were Democrats"" are both yes-no questions.
The participant ""were Republicans"" and ""were Democrats"" are both yes-no questions.
The participant ""were Republicans"" and ""were Democrats"" are both yes-no questions.
The participant ""were Republicans"" and ""were Democrats"" are both yes-no questions.
The participant ""were Republicans"" and ""were Democrats"" are both yes-no questions.
The participant ""were Republicans"" and ""were Democrats"" are both yes-no questions.
The participant ""were Republicans"" and ""were Democrats"" are both yes-no questions.
The participant ""were Republicans"" and ""were Democrats",29.0
30,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""Balance died in 2004 after a ' fall . '""
Question: In the event ""died"", does the participant ""Balance"" act with volition?
Answer: No
Sentence: ""Attached is a forecast for the rest of the summer for the X ( NWP and PGT ) .""
Question: In the event ""Attached"", does the participant ""forecast"" act with volition?
Answer: No
Sentence: ""In short , China has the American economy by the throat .""
Question: In the event ""has"", does the participant ""China"" act with volition?
Answer: Yes
Sentence: ""I extend my hand to each of you in true friendship , and honor .""
Question: In the event ""extend"", does the participant ""hand"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""Balance died in 2004 after a'fall. '""
Question: In the event ""died"", does the participant ""Balance"" act with volition?
Answer: No
Sentence: ""Attached is a forecast for the rest of the summer for the X ( NWP and PGT ).""
Question: In the event ""Attached"", does the participant ""forecast"" act with volition?
Answer: No
Sentence: ""In short, China has the American economy by the throat.""
Question: In the event ""has"", does the participant ""China"" act with volition?
Answer: Yes
Sentence: ""I extend my hand to each of you in true friendship, and honor.""
Question: In the event ""extend"", does the participant ""hand"" act with volition?
Answer:  No
Sentence: ""I extend my hand to each of you in true friendship, and honor.""
Question: In the event ""extend"", does the participant ""hand"" act with volition?
Answer: Yes
Sentence: ""I extend my hand to each of you in true friendship, and honor.""
Question: In the event ""extend"", does the participant ""hand"" act with volition?
Answer: Yes
Sentence: ""I extend my hand to each of you in true friendship, and honor.""
Question: In the event ""extend"", does the participant ""hand"" act with volition?
Answer: Yes
Sentence: ""I extend my hand to each of you in true friendship, and honor.""
Question: In the event ""extend"", does the participant ""hand"" act with volition?
Answer: Yes
Sentence: ""I extend my hand to each of you in true friendship, and honor.""
Question: In the event ""ext",30.0
31,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""And they deliver !""
Question: In the event ""deliver"", does the participant ""they"" act with volition?
Answer: Yes
Sentence: """" The bear gave chase and I gave chase , "" he said .""
Question: In the event ""said"", does the participant ""he"" act with volition?
Answer: Yes
Sentence: ""We had no choice but to stay but will take this as far as we can .""
Question: In the event ""had"", does the participant ""We"" act with volition?
Answer: No
Sentence: ""The next day , the federal commission killed the new pricing plan .""
Question: In the event ""killed"", does the participant ""plan"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""And they deliver!""
Question: In the event ""deliver"", does the participant ""they"" act with volition?
Answer: Yes
Sentence: """" The bear gave chase and I gave chase, "" he said.""
Question: In the event ""said"", does the participant ""he"" act with volition?
Answer: Yes
Sentence: ""We had no choice but to stay but will take this as far as we can.""
Question: In the event ""had"", does the participant ""We"" act with volition?
Answer: No
Sentence: ""The next day, the federal commission killed the new pricing plan.""
Question: In the event ""killed"", does the participant ""plan"" act with volition?
Answer: 

A:

The sentence is ambiguous. 

In the event ""deliver"", does the participant ""they"" act with volition?

The answer is yes. 

In the event ""said"", does the participant ""he"" act with volition?

The answer is no. 

In the event ""had"", does the participant ""We"" act with volition?

The answer is no. 

In the event ""killed"", does the participant ""plan"" act with volition?

The answer is yes. 

In the event ""killed"", does the participant ""plan"" act with volition?

The answer is no. 

In the event ""killed"", does the participant ""plan"" act with volition?

The answer is yes. 

In the event ""killed"", does the participant ""plan"" act with volition?

The answer is no. 

In the event ""killed"", does the participant ""plan"" act with volition?

The",31.0
32,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""Both India and Afghanistan deny the claim .""
Question: In the event ""deny"", does the participant ""India"" act with volition?
Answer: Yes
Sentence: ""( Newsweek reported that Bush commanded his cabinet , "" Let heads roll ! "" )""
Question: In the event ""commanded"", does the participant ""Bush"" act with volition?
Answer: Yes
Sentence: ""I know it s in the wrong catagory , but still , I wrote this question for a reason , not for you to critisize me .""
Question: In the event ""critisize"", does the participant ""you"" act with volition?
Answer: Yes
Sentence: ""I like shrimp , fried , grilled , or steamed .""
Question: In the event ""like"", does the participant ""shrimp"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""Both India and Afghanistan deny the claim.""
Question: In the event ""deny"", does the participant ""India"" act with volition?
Answer: Yes
Sentence: ""( Newsweek reported that Bush commanded his cabinet, "" Let heads roll! "" )""
Question: In the event ""commanded"", does the participant ""Bush"" act with volition?
Answer: Yes
Sentence: ""I know it s in the wrong catagory, but still, I wrote this question for a reason, not for you to critisize me.""
Question: In the event ""critisize"", does the participant ""you"" act with volition?
Answer: Yes
Sentence: ""I like shrimp, fried, grilled, or steamed.""
Question: In the event ""like"", does the participant ""shrimp"" act with volition?
Answer: 
Sentence: ""I like to eat, drink, and sleep.""
Question: In the event ""eat"", does the participant ""drink"" act with volition?
Answer: Yes
Sentence: ""I like to eat, drink, and sleep.""
Question: In the event ""sleep"", does the participant ""eat"" act with volition?
Answer: Yes
Sentence: ""I like to eat, drink, and sleep.""
Question: In the event ""eat"", does the participant ""sleep"" act with volition?
Answer: Yes
Sentence: ""I like to eat, drink, and sleep.""
Question: In the event ""sleep"", does the participant ""eat"" act with volition?
Answer: Yes
Sentence: ""I like to eat, drink, and sleep.""
Question: In the event ""eat"", does the participant ""sleep"" act with volition?
Answer: Yes
Sentence: """,32.0
33,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: """" I hope that industry , if put to the test , can do better [ than the government ] , but I do not expect it , "" Griffin added .""
Question: In the event ""expect"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""New Orleans mayor Ray Nagin said up to 80 % of the city was submerged , in some cases by waters 6 m ( 20 ft ) deep .""
Question: In the event ""submerged"", does the participant ""%"" act with volition?
Answer: No
Sentence: ""A team from the court managed to take his deposition before he died .""
Question: In the event ""died"", does the participant ""he"" act with volition?
Answer: No
Sentence: ""I have nothing but fantastic things to say .""
Question: In the event ""have"", does the participant ""I"" act with volition?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: """" I hope that industry, if put to the test, can do better [ than the government ], but I do not expect it, "" Griffin added.""
Question: In the event ""expect"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""New Orleans mayor Ray Nagin said up to 80 % of the city was submerged, in some cases by waters 6 m ( 20 ft ) deep.""
Question: In the event ""submerged"", does the participant ""%"" act with volition?
Answer: No
Sentence: ""A team from the court managed to take his deposition before he died.""
Question: In the event ""died"", does the participant ""he"" act with volition?
Answer: No
Sentence: ""I have nothing but fantastic things to say.""
Question: In the event ""have"", does the participant ""I"" act with volition?
Answer: 
Sentence: ""The government has been trying to get the country to accept the idea of a nuclear war.""
Question: In the event ""accept"", does the participant ""the"" act with volition?
Answer: Yes
Sentence: ""The government has been trying to get the country to accept the idea of a nuclear war.""
Question: In the event ""accept"", does the participant ""the"" act with volition?
Answer: No
Sentence: ""The government has been trying to get the country to accept the idea of a nuclear war.""
Question: In the event ""accept"", does the participant ""the"" act with volition?
Answer: Yes
Sentence: ""The government has been trying to get the country to accept the idea of a nuclear war.""
Question: In the event ""accept"", does the participant ""the"" act with volition?
Answer",33.0
34,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""In the meantime , we extend our best wishes for a safe and happy holiday season .""
Question: In the event ""extend"", does the participant ""we"" act with volition?
Answer: Yes
Sentence: ""NASA has some PR hurdles to overcome in the future .""
Question: In the event ""has"", does the participant ""hurdles"" act with volition?
Answer: No
Sentence: ""This means that I could be away from the office for several days and miss a message entirely , because it would have expired and disappeared by the time I returned .""
Question: In the event ""miss"", does the participant ""message"" act with volition?
Answer: No
Sentence: ""My wife has a slight impediment in her speech .""
Question: In the event ""has"", does the participant ""impediment"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""In the meantime, we extend our best wishes for a safe and happy holiday season.""
Question: In the event ""extend"", does the participant ""we"" act with volition?
Answer: Yes
Sentence: ""NASA has some PR hurdles to overcome in the future.""
Question: In the event ""has"", does the participant ""hurdles"" act with volition?
Answer: No
Sentence: ""This means that I could be away from the office for several days and miss a message entirely, because it would have expired and disappeared by the time I returned.""
Question: In the event ""miss"", does the participant ""message"" act with volition?
Answer: No
Sentence: ""My wife has a slight impediment in her speech.""
Question: In the event ""has"", does the participant ""impediment"" act with volition?
Answer:  No
Sentence: ""I have a slight impediment in my speech.""
Question: In the event ""has"", does the participant ""impediment"" act with volition?
Answer: Yes
Sentence: ""I have a slight impediment in my speech.""
Question: In the event ""has"", does the participant ""impediment"" act with volition?
Answer: No
Sentence: ""I have a slight impediment in my speech.""
Question: In the event ""has"", does the participant ""impediment"" act with volition?
Answer: Yes
Sentence: ""I have a slight impediment in my speech.""
Question: In the event ""has"", does the participant ""impediment"" act with volition?
Answer: Yes
Sentence: ""I have a slight impediment in my speech.""
Question: In the event ""has"", does the participant ""impediment""",34.0
35,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""The letter bombs were sent in connection with the treatment of the Egyptian islamists imprisoned for the earlier attack on the WTC and a related plot .""
Question: In the event ""sent"", does the participant ""bombs"" act with volition?
Answer: No
Sentence: ""Climate : Humans fuss , animals adjust""
Question: In the event ""fuss"", does the participant ""Humans"" act with volition?
Answer: Yes
Sentence: ""His one - day mission vaulted his communist homeland into the elite circle of spacefaring nations - Russia and the United States - that can launch and sustain humans in space .""
Question: In the event ""vaulted"", does the participant ""mission"" act with volition?
Answer: No
Sentence: ""At the time , guardsmen were required to accumulate a minimum of 50 points to meet their yearly obligation .""
Question: In the event ""meet"", does the participant ""obligation"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""The letter bombs were sent in connection with the treatment of the Egyptian islamists imprisoned for the earlier attack on the WTC and a related plot.""
Question: In the event ""sent"", does the participant ""bombs"" act with volition?
Answer: No
Sentence: ""Climate : Humans fuss, animals adjust""
Question: In the event ""fuss"", does the participant ""Humans"" act with volition?
Answer: Yes
Sentence: ""His one - day mission vaulted his communist homeland into the elite circle of spacefaring nations - Russia and the United States - that can launch and sustain humans in space.""
Question: In the event ""vaulted"", does the participant ""mission"" act with volition?
Answer: No
Sentence: ""At the time, guardsmen were required to accumulate a minimum of 50 points to meet their yearly obligation.""
Question: In the event ""meet"", does the participant ""obligation"" act with volition?
Answer:  No
Sentence: ""The letter bombs were sent in connection with the treatment of the Egyptian islamists imprisoned for the earlier attack on the WTC and a related plot.""
Question: In the event ""sent"", does the participant ""bombs"" act with volition?
Answer: No
Sentence: ""Climate : Humans fuss, animals adjust""
Question: In the event ""fuss"", does the participant ""Humans"" act with volition?
Answer: Yes
Sentence: ""His one - day mission vaulted his communist homeland into the elite circle of spacefaring nations - Russia and the United States - that can launch and sustain humans in space.""
Question: In the event ""vaulted"", does the participant ""mission"" act with volition?
Answer: Yes
Sentence: ""At the time",35.0
36,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""That rejection got to the point that George Harrison kicked Yoko Ono in the Apple studios during the filming of Let it Be .""
Question: In the event ""kicked"", does the participant ""Ono"" act with volition?
Answer: No
Sentence: ""They assumed a value -- unspecified -- for non-commercial species , and in doing so rendered the warming news a bit less rosy .""
Question: In the event ""assumed"", does the participant ""They"" act with volition?
Answer: Yes
Sentence: ""The salesperson refused !""
Question: In the event ""refused"", does the participant ""salesperson"" act with volition?
Answer: Yes
Sentence: ""Guerrillas threatened to assassinate Prime Minister Iyad Allawi and Minister of Defense Hazem Shaalan in retaliation for the attack .""
Question: In the event ""assassinate"", does the participant ""Allawi"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""That rejection got to the point that George Harrison kicked Yoko Ono in the Apple studios during the filming of Let it Be.""
Question: In the event ""kicked"", does the participant ""Ono"" act with volition?
Answer: No
Sentence: ""They assumed a value -- unspecified -- for non-commercial species, and in doing so rendered the warming news a bit less rosy.""
Question: In the event ""assumed"", does the participant ""They"" act with volition?
Answer: Yes
Sentence: ""The salesperson refused!""
Question: In the event ""refused"", does the participant ""salesperson"" act with volition?
Answer: Yes
Sentence: ""Guerrillas threatened to assassinate Prime Minister Iyad Allawi and Minister of Defense Hazem Shaalan in retaliation for the attack.""
Question: In the event ""assassinate"", does the participant ""Allawi"" act with volition?
Answer:  No
Sentence: ""The government of the United Arab Emirates has announced that it will not allow the United States to use its airspace for the purpose of conducting military operations.""
Question: In the event ""announce"", does the participant ""government"" act with volition?
Answer: Yes
Sentence: ""The United States has announced that it will not allow the United Arab Emirates to use its airspace for the purpose of conducting military operations.""
Question: In the event ""announce"", does the participant ""United Arab Emirates"" act with volition?
Answer: Yes
Sentence: ""The United States has announced that it will not allow the United Arab Emirates to use its airspace for the purpose of conducting military operations.""
Question: In the event ""announce"", does the participant ""United Arab Emirates"" act with volition?
Answer: Yes
Sent",36.0
37,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""The information contained herein is based on sources that we believe to be reliable , but we do not represent that it is accurate or complete .""
Question: In the event ""represent"", does the participant ""we"" act with volition?
Answer: Yes
Sentence: ""Everything we ordered was prepared to perfection , and was presented perfectly .""
Question: In the event ""ordered"", does the participant ""we"" act with volition?
Answer: Yes
Sentence: ""** Google defies US over search data **""
Question: In the event ""defies"", does the participant ""Google"" act with volition?
Answer: Yes
Sentence: ""The bill reduces ISS operations by $ 120 million due to the continued reduced capability of the ISS for at least half of FY05 .""
Question: In the event ""reduces"", does the participant ""operations"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""The information contained herein is based on sources that we believe to be reliable, but we do not represent that it is accurate or complete.""
Question: In the event ""represent"", does the participant ""we"" act with volition?
Answer: Yes
Sentence: ""Everything we ordered was prepared to perfection, and was presented perfectly.""
Question: In the event ""ordered"", does the participant ""we"" act with volition?
Answer: Yes
Sentence: ""** Google defies US over search data **""
Question: In the event ""defies"", does the participant ""Google"" act with volition?
Answer: Yes
Sentence: ""The bill reduces ISS operations by $ 120 million due to the continued reduced capability of the ISS for at least half of FY05.""
Question: In the event ""reduces"", does the participant ""operations"" act with volition?
Answer: 

A:

The question is a bit ambiguous. 

In the event ""represent"", does the participant ""we"" act with volition?

The question is asking about the participant's volition. 

In the event ""ordered"", does the participant ""we"" act with volition?

The question is asking about the participant's volition. 

In the event ""defies"", does the participant ""Google"" act with volition?

The question is asking about the participant's volition. 

In the event ""reduces"", does the participant ""operations"" act with volition?

The question is asking about the participant's volition. 

In the event ""defies"", does the participant ""Google"" act with volition?

The question is asking about the participant's volition. 

In the event ""reduces"", does the",37.0
38,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""They did that with no problem .""
Question: In the event ""did"", does the participant ""They"" act with volition?
Answer: Yes
Sentence: ""Bisconti wanted over $ 300 to fix my laptop and these guys fixed it for $ 90 !""
Question: In the event ""fixed"", does the participant ""it"" act with volition?
Answer: No
Sentence: ""'' President Musharraf promised to help us and cooperate with us on curbing terrorist activity by the Taliban , '' says Karzai .""
Question: In the event ""curbing"", does the participant ""activity"" act with volition?
Answer: No
Sentence: ""They picked my car up in Yarmouth and towed to Bath for a great price .""
Question: In the event ""picked"", does the participant ""car"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""They did that with no problem.""
Question: In the event ""did"", does the participant ""They"" act with volition?
Answer: Yes
Sentence: ""Bisconti wanted over $ 300 to fix my laptop and these guys fixed it for $ 90!""
Question: In the event ""fixed"", does the participant ""it"" act with volition?
Answer: No
Sentence: ""'' President Musharraf promised to help us and cooperate with us on curbing terrorist activity by the Taliban, '' says Karzai.""
Question: In the event ""curbing"", does the participant ""activity"" act with volition?
Answer: No
Sentence: ""They picked my car up in Yarmouth and towed to Bath for a great price.""
Question: In the event ""picked"", does the participant ""car"" act with volition?
Answer:  No
Sentence: ""The police arrested a man in the street and took him to the station.""
Question: In the event ""arrested"", does the participant ""man"" act with volition?
Answer: Yes
Sentence: ""The police arrested a man in the street and took him to the station.""
Question: In the event ""arrested"", does the participant ""man"" act with volition?
Answer: No
Sentence: ""The police arrested a man in the street and took him to the station.""
Question: In the event ""arrested"", does the participant ""man"" act with volition?
Answer: Yes
Sentence: ""The police arrested a man in the street and took him to the station.""
Question: In the event ""arrested"", does the participant ""man"" act with volition?
Answer: No
Sentence: ""The police arrested a man in the street",38.0
39,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""These look fine to me .""
Question: In the event ""look"", does the participant ""These"" act with volition?
Answer: No
Sentence: ""I tried to do it on the HRonline web - site , but the procedure is too complicated .""
Question: In the event ""tried"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I guess they figured me for an easy mark , and tried to explain that my car would n't pass unless I replaced a hose .""
Question: In the event ""figured"", does the participant ""me"" act with volition?
Answer: No
Sentence: ""The night I drove back home , I found that the rear window has some leakage .""
Question: In the event ""drove"", does the participant ""I"" act with volition?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""These look fine to me.""
Question: In the event ""look"", does the participant ""These"" act with volition?
Answer: No
Sentence: ""I tried to do it on the HRonline web - site, but the procedure is too complicated.""
Question: In the event ""tried"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I guess they figured me for an easy mark, and tried to explain that my car wouldn't pass unless I replaced a hose.""
Question: In the event ""figured"", does the participant ""me"" act with volition?
Answer: No
Sentence: ""The night I drove back home, I found that the rear window has some leakage.""
Question: In the event ""drove"", does the participant ""I"" act with volition?
Answer:  No
Sentence: ""I was so tired that I didn't even bother to turn on the headlights.""
Question: In the event ""tired"", does the participant ""me"" act with volition?
Answer: Yes
Sentence: ""I was so tired that I didn't even bother to turn on the headlights.""
Question: In the event ""tired"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I was so tired that I didn't even bother to turn on the headlights.""
Question: In the event ""tired"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I was so tired that I didn't even bother to turn on the headlights.""
Question: In the event ""tired"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I was so tired that I didn't even bother to",39.0
