,model,exp_type,prompt,pred,true,response
10,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""I believe the fuel consumption will be tolerable as well .""
Question: In the event ""believe"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""On my panel , Loretta Lynch asked Reliant and Duke to supply her with the details of the contracts they cut to sell their power forward to marketers .""
Question: In the event ""cut"", does the participant ""they"" act with volition?
Answer: Yes
Sentence: ""I purchased a 2 - year old certified pre-owned BMW from this dealership .""
Question: In the event ""purchased"", does the participant ""BMW"" act with volition?
Answer: No
Sentence: ""The last wolf was killed in Yellowstone National Park in 1943 .""
Question: In the event ""killed"", does the participant ""wolf"" act with volition?
Answer: 
",No,Yes,No
11,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""The letter bombs were sent in connection with the treatment of the Egyptian islamists imprisoned for the earlier attack on the WTC and a related plot .""
Question: In the event ""sent"", does the participant ""bombs"" act with volition?
Answer: No
Sentence: ""We respect the fact that debate and discussion continue in many of our religious communities as to the scriptural , theological and liturgical issues involved .""
Question: In the event ""continue"", does the participant ""debate"" act with volition?
Answer: No
Sentence: ""I had my wedding luncheon at this BJ s restaurant , and it was one of the best choices that I made .""
Question: In the event ""had"", does the participant ""luncheon"" act with volition?
Answer: No
Sentence: ""They showed some kids on TV , and they were quite taken with it .""
Question: In the event ""showed"", does the participant ""They"" act with volition?
Answer: 
",No,No,No
12,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""Only Caucasians had any political power , corporate presence or owned businesses except for Mom and Pop stores in some neighborhoods .""
Question: In the event ""had"", does the participant ""power"" act with volition?
Answer: No
Sentence: ""I think it s only fair that nowadays every town should provide at least one halal cafe or restaurant and hopefully one day every British catering establishment will be halal .""
Question: In the event ""think"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""The future president joined the Guard in May 1968 .""
Question: In the event ""joined"", does the participant ""Guard"" act with volition?
Answer: Yes
Sentence: ""I have a new born daughter and she helped me with a lot .""
Question: In the event ""have"", does the participant ""I"" act with volition?
Answer: 
",No,No,No
13,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""the guy came on time and did n't take any breaks , he went straight to work and finished the job efficiently and promptly !""
Question: In the event ""came"", does the participant ""guy"" act with volition?
Answer: Yes
Sentence: ""Sussexs have soft feathers .""
Question: In the event ""have"", does the participant ""feathers"" act with volition?
Answer: No
Sentence: ""The plain fact is that a few members of IT are pushing this initiative , but they lack commercial sponsorship .""
Question: In the event ""pushing"", does the participant ""members"" act with volition?
Answer: Yes
Sentence: ""I use propane with a blower and a burner I built http://www.mikegigi.com/meltmetl.htm and http://www.mikegigi.com/firehole.htm""
Question: In the event ""use"", does the participant ""I"" act with volition?
Answer: 
",No,Yes,No
14,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""My last rabbit did that a few times , and he was fine ...""
Question: In the event ""did"", does the participant ""that"" act with volition?
Answer: No
Sentence: """" Nobody thinks that there will be a lot of oil and gas in this part of the world , "" he said .""
Question: In the event ""said"", does the participant ""he"" act with volition?
Answer: Yes
Sentence: ""I found my initial selection satisfactory but the wine flight we chose to be poorly composed .""
Question: In the event ""chose"", does the participant ""we"" act with volition?
Answer: Yes
Sentence: ""I think that this is for you since I do n't know any of these people .""
Question: In the event ""think"", does the participant ""I"" act with volition?
Answer: 
",No,No,No
15,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""As such , it is essential that HANO comply with 2003 enforcement agreement , "" said James Perry , GNOFHAC Executive Director""
Question: In the event ""said"", does the participant ""Perry"" act with volition?
Answer: Yes
Sentence: ""I interviewed several contractors for a kitchen remodel .""
Question: In the event ""interviewed"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: """" They can freely write anything they like about our prophet , but if one raises doubts about the Holocaust he is either fined or sent to prison , "" he added .""
Question: In the event ""raises"", does the participant ""one"" act with volition?
Answer: Yes
Sentence: ""Following on the heels of Ben 's annoucement yesterday , I thought I 'd post that I have joined Google as well .""
Question: In the event ""thought"", does the participant ""I"" act with volition?
Answer: 
",No,Yes,No
16,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""I saw this place and it looked like the HOLY GRAIL .""
Question: In the event ""saw"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""Last month , Nasrallah announced that his party would close ranks with Hamas .""
Question: In the event ""announced"", does the participant ""Nasrallah"" act with volition?
Answer: Yes
Sentence: ""A little birdie told me that you were checking into tickets for Seoul .""
Question: In the event ""checking"", does the participant ""you"" act with volition?
Answer: Yes
Sentence: ""We feed the chickens scraps of veggies and fruits throughout the day , but it 's nothing that a rabbit would n't be able to digest just fine .""
Question: In the event ""feed"", does the participant ""We"" act with volition?
Answer: 
",No,Yes,No
17,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""The limited menu had few appetizing options and the NYE special packages were way overpriced .""
Question: In the event ""had"", does the participant ""options"" act with volition?
Answer: No
Sentence: ""It is our belief that this compensation plan will produce some of the largest checks in network marketing history .""
Question: In the event ""produce"", does the participant ""some"" act with volition?
Answer: No
Sentence: ""I played dumb and asked him questions that I already knew the answers to and he responded with half truths and a few falsehoods .""
Question: In the event ""responded"", does the participant ""he"" act with volition?
Answer: Yes
Sentence: ""At the time , guardsmen were required to accumulate a minimum of 50 points to meet their yearly obligation .""
Question: In the event ""accumulate"", does the participant ""minimum"" act with volition?
Answer: 
",No,No,No
18,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""I found this on a bulletin board and decided to try it : I do n't care about the useless pre-fabricated crap this message usually says .""
Question: In the event ""found"", does the participant ""this"" act with volition?
Answer: No
Sentence: """" We wish them a successful return of their astronauts . """"
Question: In the event ""wish"", does the participant ""We"" act with volition?
Answer: Yes
Sentence: ""A key question is how they acquired the anthrax strain first isolated by the Texas Veterinary Medical Diagnostic Lab in 1980 .""
Question: In the event ""acquired"", does the participant ""they"" act with volition?
Answer: Yes
Sentence: ""The only neurological sign that he shows is that he barely drags his toes and sometimes has trouble with his right lead .""
Question: In the event ""is"", does the participant ""sign"" act with volition?
Answer: 
",No,No,No
19,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""That indicates that they thrive in different water chemistries .""
Question: In the event ""indicates"", does the participant ""That"" act with volition?
Answer: No
Sentence: """" Terry said he made that filing in the interest of Californians , but I find that argument has no basis in fact . ''""
Question: In the event ""said"", does the participant ""Terry"" act with volition?
Answer: Yes
Sentence: """" My first thought was to push it away , "" he said .""
Question: In the event ""said"", does the participant ""he"" act with volition?
Answer: Yes
Sentence: ""Our system reflects SJ Bondad GDP but SWG is going to pay us based on SJ Non-Bondad GDP .""
Question: In the event ""pay"", does the participant ""us"" act with volition?
Answer: 
",No,No,No
20,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""He responded "" we have problem with ' people ' "" .""
Question: In the event ""responded"", does the participant ""He"" act with volition?
Answer: Yes
Sentence: ""These animals have the misfortune to produce a substance that is useful in the manufacture of perfume .""
Question: In the event ""have"", does the participant ""animals"" act with volition?
Answer: No
Sentence: ""In our Constitutional system , we have three branches of the Federal Government : the Legislative , Executive , and Judicial branches .""
Question: In the event ""have"", does the participant ""we"" act with volition?
Answer: Yes
Sentence: ""Sufaat was arrested in December 2001 upon his return to Malaysia .""
Question: In the event ""arrested"", does the participant ""Sufaat"" act with volition?
Answer: 
",No,Yes,No
21,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""Musk , which is scraped from their genitals once a day for as long as they can surv ive , makes the scent of perfume last a bit longer after each application .""
Question: In the event ""makes"", does the participant ""Musk"" act with volition?
Answer: No
Sentence: ""A team from the court managed to take his deposition before he died .""
Question: In the event ""died"", does the participant ""he"" act with volition?
Answer: No
Sentence: ""I need to have a form filled out that says I do n't have health insurance coverage through Enron .""
Question: In the event ""need"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: """" There is always the possibility they could jam us up , make us look like we are not numero uno , "" Pike said .""
Question: In the event ""jam"", does the participant ""us"" act with volition?
Answer: 
",No,No,No
22,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""I say , NO , I am at the RADISON WARWICK HOTEL in Rittenhouse Square .""
Question: In the event ""say"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I like to imagine the thought processes going on in W 's head if he were to actually read the letter , but it is hard to picture him actually reading this letter .""
Question: In the event ""picture"", does the participant ""him"" act with volition?
Answer: No
Sentence: ""We intend to see as many people as possible regarding EOL implementation .""
Question: In the event ""intend"", does the participant ""We"" act with volition?
Answer: Yes
Sentence: ""Bangs said these animals are not equipped to survive in the wild , however , and they all almost certainly have died .""
Question: In the event ""died"", does the participant ""they"" act with volition?
Answer: 
",No,Yes,No
23,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""They told me to bring it back after 5000 miles .""
Question: In the event ""told"", does the participant ""They"" act with volition?
Answer: Yes
Sentence: ""Colombo held six rounds of talks with the Tigers between September 2002 and March 2003 .""
Question: In the event ""held"", does the participant ""Colombo"" act with volition?
Answer: Yes
Sentence: ""Each provincial government has a website that lists the process for that Province so depending upon where you were born you can google it .""
Question: In the event ""google"", does the participant ""you"" act with volition?
Answer: Yes
Sentence: ""We took our 7 month old and she laughed and giggled when ( very harshly I might add ) grabbing and ' kissed ' the goats and lambs .""
Question: In the event ""add"", does the participant ""I"" act with volition?
Answer: 
",No,Yes,No
24,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""Two vaunted economists - one a Nobel Prize winner and the other a nationally renowned budget expert - have analyzed the data at hand and put a price tag on the Iraq occupation .""
Question: In the event ""have"", does the participant ""analyzed"" act with volition?
Answer: No
Sentence: ""Kori told me she saw you last night at Steak Night and introduced herself since I failed to do so the last time we went .""
Question: In the event ""introduced"", does the participant ""herself"" act with volition?
Answer: Yes
Sentence: ""Some conservationists want the protection extended so wolves can move into other states , including Colorado , Utah and Oregon , among others .""
Question: In the event ""want"", does the participant ""protection"" act with volition?
Answer: No
Sentence: ""Today 's incident proves that Sharon has lost his patience and his hope in peace .""
Question: In the event ""lost"", does the participant ""patience"" act with volition?
Answer: 
",No,No,No
25,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""Based on specific intelligence inputs , Army arrested Ghulam Mohiuddin Lone , a LeT man , from Doda district .""
Question: In the event ""arrested"", does the participant ""Army"" act with volition?
Answer: Yes
Sentence: ""I guess you get what you pay for .""
Question: In the event ""pay"", does the participant ""you"" act with volition?
Answer: Yes
Sentence: ""Al Qaeda had a motive in mind .""
Question: In the event ""had"", does the participant ""Qaeda"" act with volition?
Answer: Yes
Sentence: ""Cover letters and resumes need to be perfect .""
Question: In the event ""need"", does the participant ""letters"" act with volition?
Answer: 
",No,Yes,No
26,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""Attached are the draft Schedule to the ISDA Master Agreement , together with Paragraph 13 to the ISDA Credit Support Annex .""
Question: In the event ""Attached"", does the participant ""Schedule"" act with volition?
Answer: No
Sentence: ""We are resolved that the State should not interfere with same - gender couples who choose to marry and share fully and equally in the rights , responsibilities , and commitments of civil marriage .""
Question: In the event ""resolved"", does the participant ""We"" act with volition?
Answer: Yes
Sentence: ""New Orleans mayor Ray Nagin said up to 80 % of the city was submerged , in some cases by waters 6 m ( 20 ft ) deep .""
Question: In the event ""submerged"", does the participant ""%"" act with volition?
Answer: No
Sentence: ""I wish all happy holidays , and moreso , peace on earth .""
Question: In the event ""wish"", does the participant ""holidays"" act with volition?
Answer: 
",No,No,No
27,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""He said the main aim of the subpoenas will be to determine whether collusion occurred to "" fix "" prices , which would violate federal trade laws .""
Question: In the event ""violate"", does the participant ""laws"" act with volition?
Answer: No
Sentence: ""This means that messages initiated at Corp and intended for the entire Enron organization will not reach any business units outside the Corp domain .""
Question: In the event ""means"", does the participant ""This"" act with volition?
Answer: No
Sentence: ""I sent a graphic that would have been distorted if printed as it was .""
Question: In the event ""sent"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""i knew someone in college who had one and i loved it .""
Question: In the event ""knew"", does the participant ""i"" act with volition?
Answer: 
",No,No,No
28,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: """" They can freely write anything they like about our prophet , but if one raises doubts about the Holocaust he is either fined or sent to prison , "" he added .""
Question: In the event ""write"", does the participant ""anything"" act with volition?
Answer: No
Sentence: ""i have a 1 and a half year old male neutered cat and a new 2 month old spayed female kitten .""
Question: In the event ""have"", does the participant ""cat"" act with volition?
Answer: No
Sentence: ""I assume his actual reason is that he 's worried that Berkshire Hathaway just ca n't grow quickly enough to justify his usual charity policy .""
Question: In the event ""assume"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I doubt you will get a sensible answer in the "" TRAVEL "" section .""
Question: In the event ""doubt"", does the participant ""I"" act with volition?
Answer: 
",No,No,No
29,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""I guess they figured me for an easy mark , and tried to explain that my car would n't pass unless I replaced a hose .""
Question: In the event ""figured"", does the participant ""me"" act with volition?
Answer: No
Sentence: ""The Pakistani press reported that she was nabbed in Karachi after being spotted at the airport in late March or early April 2003 .""
Question: In the event ""nabbed"", does the participant ""she"" act with volition?
Answer: No
Sentence: """" It may be uninteresting to a lot of people , "" Beschta told Blue Planet .""
Question: In the event ""told"", does the participant ""Beschta"" act with volition?
Answer: Yes
Sentence: ""Musharraf calls the bluff""
Question: In the event ""calls"", does the participant ""Musharraf"" act with volition?
Answer: 
",No,No,No
30,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""The plants provide shade and root strength for bank stability .""
Question: In the event ""provide"", does the participant ""plants"" act with volition?
Answer: No
Sentence: ""I survived it without a problem .""
Question: In the event ""survived"", does the participant ""it"" act with volition?
Answer: No
Sentence: ""But today , I got a boy and realized that he is HUGE !""
Question: In the event ""got"", does the participant ""boy"" act with volition?
Answer: No
Sentence: ""Records show that on Oct. 31 , power generators and electricity traders filed letters with the Federal Energy Regulatory Commission , demanding that the new plan be killed .""
Question: In the event ""filed"", does the participant ""generators"" act with volition?
Answer: 
",No,No,No
31,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""Plans are to build a private pipeline to Equilon 's West Delta # 143 platform and then bring the oil onshore .""
Question: In the event ""build"", does the participant ""pipeline"" act with volition?
Answer: No
Sentence: ""We elected to not do the EPM test because there was NO neurological signs .""
Question: In the event ""elected"", does the participant ""We"" act with volition?
Answer: Yes
Sentence: ""I have 5 sisters and so including my mom ... he is the only guy in a house of six females .""
Question: In the event ""have"", does the participant ""sisters"" act with volition?
Answer: No
Sentence: ""I got a riding lesson today on one of my boss 's fino horses and it made me realize just how unsteady my left leg is .""
Question: In the event ""got"", does the participant ""I"" act with volition?
Answer: 
",No,No,No
32,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""China launches its second manned spaceflight mission""
Question: In the event ""launches"", does the participant ""China"" act with volition?
Answer: Yes
Sentence: ""Miramar was founded September 20 1888 .""
Question: In the event ""founded"", does the participant ""Miramar"" act with volition?
Answer: No
Sentence: ""Guerrillas near Hawijah launched an attack that left 6 dead , including 4 Iraqi soldiers .""
Question: In the event ""launched"", does the participant ""Guerrillas"" act with volition?
Answer: Yes
Sentence: ""I think Valerie Mooney ( our credit person ) and Ed Sacks are still discussing some minor fine tuning of the LOC format .""
Question: In the event ""think"", does the participant ""I"" act with volition?
Answer: 
",No,Yes,No
33,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""I like shrimp , fried , grilled , or steamed .""
Question: In the event ""like"", does the participant ""shrimp"" act with volition?
Answer: No
Sentence: ""I assume you need both gas and power .""
Question: In the event ""assume"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""He and his master dragged me to my room and held judgment upon me as a convicted traitress .""
Question: In the event ""dragged"", does the participant ""me"" act with volition?
Answer: No
Sentence: ""Well , they have a variety of sports that they play like basketball , soccer , etc .""
Question: In the event ""have"", does the participant ""variety"" act with volition?
Answer: 
",No,No,No
34,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""From May 1972 to May 1973 , he earned just 56 points - not much , but enough to meet his requirement .""
Question: In the event ""earned"", does the participant ""he"" act with volition?
Answer: Yes
Sentence: ""You need a background in law enforcement .""
Question: In the event ""need"", does the participant ""background"" act with volition?
Answer: No
Sentence: ""You have two adjustment screws for up and down and right to left positions .""
Question: In the event ""have"", does the participant ""screws"" act with volition?
Answer: No
Sentence: ""We oppose the use of sacred texts and religious traditions to deny legal equity to same - gender couples .""
Question: In the event ""deny"", does the participant ""equity"" act with volition?
Answer: 
",No,Yes,No
35,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""Bush asked for permission to go to Alabama to work on a Senate campaign .""
Question: In the event ""asked"", does the participant ""Bush"" act with volition?
Answer: Yes
Sentence: ""Several candidates were assassinated and targeted these last two weeks , others have been forced under threats to withdraw and to follow the example of the Islamic party .""
Question: In the event ""assassinated"", does the participant ""candidates"" act with volition?
Answer: No
Sentence: ""Lo and behold , they replaced the screen ( which had to be ordered ) yesterday and did n't charge me a dime .""
Question: In the event ""charge"", does the participant ""me"" act with volition?
Answer: No
Sentence: ""Cj and company did all that we ask and 10 times more .""
Question: In the event ""did"", does the participant ""Cj"" act with volition?
Answer: 
",No,Yes,No
36,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""They have the best prices locally and good customer service .""
Question: In the event ""have"", does the participant ""prices"" act with volition?
Answer: No
Sentence: ""The mysterious RAPHAEL Holinshed was named for the mysterious Neoplatonic Italian painter RAPHAEL Sanzio who painted _ St. George Fighting the Dragon _ ( 1504 - 06 )""
Question: In the event ""named"", does the participant ""Holinshed"" act with volition?
Answer: No
Sentence: ""All of the doors tend to look alike and having ' something ' on your door helps you and your kids find your room easier .""
Question: In the event ""tend"", does the participant ""All"" act with volition?
Answer: No
Sentence: ""They asked us things that we would have never have thought of , and took extra time to meet with us when we needed it before the wedding .""
Question: In the event ""asked"", does the participant ""They"" act with volition?
Answer: 
",No,No,No
37,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""He traveled under an alias and was accompanied by a former US Army sergeant named Ali Mohammed .""
Question: In the event ""traveled"", does the participant ""He"" act with volition?
Answer: Yes
Sentence: ""I know you are very worried , but getting her to the vet is the best thing you can do for her .""
Question: In the event ""know"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""These links present the many viewpoints that existed and still exist about the disaster called Chernobyl :""
Question: In the event ""present"", does the participant ""links"" act with volition?
Answer: No
Sentence: ""The pictures are broadcast at a rate of about 60 Hz , which is how fast they need to move for us to see them as a moving , flawless picture .""
Question: In the event ""broadcast"", does the participant ""pictures"" act with volition?
Answer: 
",No,Yes,No
38,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""Bradley 's record of 300 phenophases found that even prior to 1999 , spring was arriving in higher latitudes several weeks earlier than in the earlier years of her data .""
Question: In the event ""arriving"", does the participant ""spring"" act with volition?
Answer: No
Sentence: ""Yesterday evening , the Posada story was featured in the public television news show in Germany ( ARD , Tagesthemen ) .""
Question: In the event ""featured"", does the participant ""ARD"" act with volition?
Answer: No
Sentence: ""The bear dwarfed the 6 - foot - 1 Mr. Parenteau , knocking him to the ground , he said .""
Question: In the event ""dwarfed"", does the participant ""Parenteau"" act with volition?
Answer: No
Sentence: ""He added that around 1,100 cartoons were submitted by participants from more than 60 countries and that more than 200 are on show .""
Question: In the event ""added"", does the participant ""He"" act with volition?
Answer: 
",No,No,No
39,t0,volition_1_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""The staff get to know regulars and do their job very well .""
Question: In the event ""get"", does the participant ""staff"" act with volition?
Answer: Yes
Sentence: ""A woman walks into an Israeli restaurant in mid-day , eats , observes families with old people and children eating their lunch in the adjacent tables and pays the bill .""
Question: In the event ""walks"", does the participant ""woman"" act with volition?
Answer: Yes
Sentence: ""I think he left the Nail out of the shoe as a excuse to come back and see you hey he may be your Prince charming ..""
Question: In the event ""think"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""Balance died in 2004 after a ' fall . '""
Question: In the event ""died"", does the participant ""Balance"" act with volition?
Answer: 
",No,Yes,No
