,model,exp_type,prompt,pred,true,response
18,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I expected to pay for this service , but imagine my surprise when I received a bill for MORE than what I paid to have the original return prepared .""
Question: In the event ""paid"", does the state of the participant ""what"" change?
Answer: ",No,No,No
19,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I think he could 've done more to assuage my concerns by giving me concrete facts .""
Question: In the event ""assuage"", does the state of the participant ""concerns"" change?
Answer: ",No,Yes,No
20,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Tangipahoa Parish sheriff 's deputy Christopher Blair Labat , 24 , was booked Tuesday on one count of aggravated rape and one count of crime against nature .""
Question: In the event ""booked"", does the state of the participant ""Labat"" change?
Answer: ",No,Yes,No
21,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Bisconti wanted over $ 300 to fix my laptop and these guys fixed it for $ 90 !""
Question: In the event ""fix"", does the state of the participant ""laptop"" change?
Answer: ",No,Yes,No
22,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Once upon a time ( in 2001 , to be specific ) , the Coca - Cola corporation built a bottling plant in a small and remote Indian village in the state of Kerala .""
Question: In the event ""built"", does the state of the participant ""plant"" change?
Answer: ",No,Yes,No
23,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""In the words of my new accountant , THEY LET ME DOWN !""
Question: In the event ""LET"", does the state of the participant ""ME"" change?
Answer: ",No,Yes,No
24,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""they fixed my garage doors in literally less than an hour .""
Question: In the event ""fixed"", does the state of the participant ""doors"" change?
Answer: ",No,Yes,No
25,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The missile 's manufacturers state that one or two missiles could cripple a destroyer , and five missiles could sink a 20,000 ton ship .""
Question: In the event ""sink"", does the state of the participant ""missiles"" change?
Answer: ",No,Yes,No
26,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""My last son , was born in Northern Ontario ....""
Question: In the event ""born"", does the state of the participant ""son"" change?
Answer: ",No,Yes,No
27,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""What I know is that I have a close friend who's aunt disappeared in New Orleans .""
Question: In the event ""disappeared"", does the state of the participant ""aunt"" change?
Answer: ",No,Yes,No
28,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""On August 21st , 2009 I ordered furniture from Hickory Furniture Mart and contracted for HDS to deliver it .""
Question: In the event ""deliver"", does the state of the participant ""it"" change?
Answer: ",No,No,No
29,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""They have good sushi for a good price .""
Question: In the event ""have"", does the state of the participant ""They"" change?
Answer: ",Yes,No,Yes
30,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Meditation has to do with what is called ideation .""
Question: In the event ""has"", does the state of the participant ""Meditation"" change?
Answer: ",No,No,No
31,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Last week , Federal District Judge Lynn Hughes in Huston , Texas , threw out Wilson 's two - decades old conviction .""
Question: In the event ""threw"", does the state of the participant ""conviction"" change?
Answer: ",No,Yes,No
32,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Brass melts at just under 2000 F which is a bright yellow heat , not red hot .""
Question: In the event ""melts"", does the state of the participant ""Brass"" change?
Answer: ",No,Yes,No
33,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The lady at pet smart said 4 hours , but on places on the net it says 10 to 12 hours .""
Question: In the event ""said"", does the state of the participant ""hours"" change?
Answer: ",No,No,No
34,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""i know you remember the bet .""
Question: In the event ""know"", does the state of the participant ""i"" change?
Answer: ",No,No,No
35,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""A state Senate committee is set today to start serving 16 subpoenas on electricity producers and officials who manage California 's energy grid to determine whether they acted in concert to manipulate energy prices .""
Question: In the event ""serving"", does the state of the participant ""subpoenas"" change?
Answer: ",No,No,No
36,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""This action accelerated the utilities ' move toward bankruptcy and forced the governor to move the state into the power - buying business . """"
Question: In the event ""accelerated"", does the state of the participant ""action"" change?
Answer: ",No,No,No
37,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: """" Our new lunar transportation system utilizes a unique architecture that will establish the equivalent of a two - way highway between the Earth and the Moon , "" Kistler told SPACE.com .""
Question: In the event ""utilizes"", does the state of the participant ""architecture"" change?
Answer: ",No,Yes,No
38,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""New Orleans mayor Ray Nagin said up to 80 % of the city was submerged , in some cases by waters 6 m ( 20 ft ) deep .""
Question: In the event ""submerged"", does the state of the participant ""%"" change?
Answer: ",No,Yes,No
39,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""By the late 1990s , Iraq had no nuclear or biological weapons program , and had destroyed its chemical weapons stockpiles .""
Question: In the event ""had"", does the state of the participant ""program"" change?
Answer: ",No,Yes,No
40,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The difference is when the cat hisses , that means they are annoyed and they want the other cat to go away .""
Question: In the event ""is"", does the state of the participant ""difference"" change?
Answer: ",No,No,No
41,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Louisiana 's Governor Blanco urged residents to spend Wednesday in prayer and assured them the crisis would eventually be overcome .""
Question: In the event ""assured"", does the state of the participant ""them"" change?
Answer: ",No,No,No
42,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Orders for the deal to go ahead were given by the US Department of Defense .""
Question: In the event ""given"", does the state of the participant ""Orders"" change?
Answer: ",No,No,No
43,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I did the same thing that you did for christmas .""
Question: In the event ""did"", does the state of the participant ""thing"" change?
Answer: ",No,No,No
44,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""We need to include all outstanding transactions .""
Question: In the event ""include"", does the state of the participant ""transactions"" change?
Answer: ",No,No,No
45,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Damage estimates of more than $ 25 bn suggest it could be the US insurance industry 's most expensive natural disaster ever .""
Question: In the event ""suggest"", does the state of the participant ""estimates"" change?
Answer: ",No,No,No
46,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I use Miracle Cloth , they 're fantastic , just do n't use fabric softener or dryer sheets when cleaning them , it ruins their "" grabbing "" ability .""
Question: In the event ""ruins"", does the state of the participant ""ability"" change?
Answer: ",No,Yes,No
47,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""We tried 4 different style of donuts , they were all the same when it came to quality .""
Question: In the event ""tried"", does the state of the participant ""style"" change?
Answer: ",No,Yes,No
48,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Andreas Bechtolsheim built a microcomputer ; Vinod Khosla recruited him and Scott McNealy to manufacture computers based on it , and Bill Joy to develop a UNIX - based OS for the computer .""
Question: In the event ""built"", does the state of the participant ""microcomputer"" change?
Answer: ",No,Yes,No
49,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""We came at around 730 and they close at 8 and wanted to try the specials but they were out for the day so I would say go way before they close .""
Question: In the event ""close"", does the state of the participant ""they"" change?
Answer: ",No,No,No
50,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I left you a voice mail on Friday .""
Question: In the event ""left"", does the state of the participant ""mail"" change?
Answer: ",Yes,Yes,Yes
51,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: """" Across the United States , the northern edge of species ' range is expanding , "" she said .""
Question: In the event ""expanding"", does the state of the participant ""edge"" change?
Answer: ",No,Yes,No
52,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""During the session , he demanded to have my physical address , which I 've always kept private as I am enrolled in a witness protection program .""
Question: In the event ""enrolled"", does the state of the participant ""I"" change?
Answer: ",No,Yes,No
53,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Restaurant on top was renovated , food was decent , price was way to high for Duluth for quality , new decor seems tacky""
Question: In the event ""renovated"", does the state of the participant ""Restaurant"" change?
Answer: ",No,Yes,No
54,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""My brother said they only had full - auto and semiautomatic during Vietnam .""
Question: In the event ""said"", does the state of the participant ""brother"" change?
Answer: ",No,No,No
55,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I enjoyed your recent e-mail but was sorry to hear about your dad .""
Question: In the event ""enjoyed"", does the state of the participant ""e-mail"" change?
Answer: ",No,No,No
56,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Most experts believe China intends to develop a small space station of its own over the next several years .""
Question: In the event ""develop"", does the state of the participant ""station"" change?
Answer: ",No,Yes,No
57,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Even my PA i went to the other day said "" it must by comforting to have gone to a heart surgeon like him who will do nothing for you "" .""
Question: In the event ""said"", does the state of the participant ""PA"" change?
Answer: ",No,No,No
58,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The initial reservoir reports estimate reserves of 80 - 120 million barrels of sour crude and they estimate initial production to be 40,000 bpd starting in 1Q 2003 .""
Question: In the event ""estimate"", does the state of the participant ""they"" change?
Answer: ",No,No,No
59,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""That means making yourself known ; that means networking .""
Question: In the event ""means"", does the state of the participant ""That"" change?
Answer: ",No,No,No
60,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""President Bush loves him .""
Question: In the event ""loves"", does the state of the participant ""him"" change?
Answer: ",Yes,No,Yes
61,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The millions who died in the Iran - Iraq war had nothing to do with Israel .""
Question: In the event ""died"", does the state of the participant ""millions"" change?
Answer: ",No,Yes,No
62,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I think it s only fair that nowadays every town should provide at least one halal cafe or restaurant and hopefully one day every British catering establishment will be halal .""
Question: In the event ""think"", does the state of the participant ""I"" change?
Answer: ",No,No,No
63,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""A little birdie told me that you were checking into tickets for Seoul .""
Question: In the event ""checking"", does the state of the participant ""you"" change?
Answer: ",No,No,No
64,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Al - Sharq al - Awsat reports that a key eyewitness in the trial of Saddam Hussein for a 1982 massacre at Dujail has died .""
Question: In the event ""died"", does the state of the participant ""eyewitness"" change?
Answer: ",No,Yes,No
65,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I have a friend out in Chicago this week , and I am trying to remember the name of an awesome hibachi style restaurant i visited while out there a couple years ago .""
Question: In the event ""remember"", does the state of the participant ""name"" change?
Answer: ",No,No,No
66,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Plaster of Paris does two things""
Question: In the event ""does"", does the state of the participant ""things"" change?
Answer: ",No,Yes,No
67,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""As of January 10 , 2005 , my source of income changed from The Mozilla Foundation to Google , Inc. of Mountain View , California .""
Question: In the event ""changed"", does the state of the participant ""source"" change?
Answer: ",No,Yes,No
68,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I remain convinced that if we can just get the facts in front of people they will modulate their approach .""
Question: In the event ""modulate"", does the state of the participant ""they"" change?
Answer: ",No,Yes,No
69,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The rapid victory during the first Gulf War cemented this perception .""
Question: In the event ""cemented"", does the state of the participant ""perception"" change?
Answer: ",No,Yes,No
70,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Family owned and operated makes sure the atmosphere is relaxed and the food home - cooked with style .""
Question: In the event ""cooked"", does the state of the participant ""food"" change?
Answer: ",No,Yes,No
71,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""We heard nothing .""
Question: In the event ""heard"", does the state of the participant ""nothing"" change?
Answer: ",Yes,No,Yes
72,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I dropped the truck off in the morning and it was ready that afternoon .""
Question: In the event ""dropped"", does the state of the participant ""truck"" change?
Answer: ",No,No,No
73,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Climate : Humans fuss , animals adjust""
Question: In the event ""adjust"", does the state of the participant ""animals"" change?
Answer: ",No,Yes,No
74,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""They said that we were to be charged for this room regardless because we did not cancel within the 72 hours .""
Question: In the event ""said"", does the state of the participant ""They"" change?
Answer: ",No,No,No
75,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""In Texas , BP shut its 460,000 barrels per day refinery and Marathon shut its 72,000 bpd plant .""
Question: In the event ""shut"", does the state of the participant ""plant"" change?
Answer: ",Yes,Yes,Yes
76,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Is there any other way to communicate or do your friends only understand text .""
Question: In the event ""understand"", does the state of the participant ""text"" change?
Answer: ",No,No,No
77,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I need something reliable and good looking .""
Question: In the event ""need"", does the state of the participant ""something"" change?
Answer: ",No,No,No
78,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I think I gained three pounds in my week long cruise .""
Question: In the event ""gained"", does the state of the participant ""I"" change?
Answer: ",No,Yes,No
79,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I revised the language based on our discussions and added the language concerning interest which we had both previously approved .""
Question: In the event ""revised"", does the state of the participant ""language"" change?
Answer: ",Yes,Yes,Yes
80,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Police said Bernard confessed to detectives that he had sex with a young girl in November 2002 and admitted to knowing about sexual acts involving children and a dog that occurred at Hosanna Church .""
Question: In the event ""involving"", does the state of the participant ""children"" change?
Answer: ",No,Yes,No
81,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The workers sped up and down the street with no mind to the small children playing .""
Question: In the event ""sped"", does the state of the participant ""workers"" change?
Answer: ",No,No,No
82,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Everything was done on a timely manner and things were cleaned and picked up every day when the crew was done .""
Question: In the event ""done"", does the state of the participant ""Everything"" change?
Answer: ",No,Yes,No
83,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I have to tell you that I have n't had one and do n't want one .""
Question: In the event ""have"", does the state of the participant ""I"" change?
Answer: ",No,No,No
84,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: """" He left a message for everyone to see ... maybe to God himself . """"
Question: In the event ""left"", does the state of the participant ""message"" change?
Answer: ",No,No,No
85,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Iran is encircled by Afghanistan , by the Gulf States , Iraq and the Moslem republics of the former Soviet Union .""
Question: In the event ""encircled"", does the state of the participant ""Iran"" change?
Answer: ",No,Yes,No
86,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""and around what time they eat each of their meals .""
Question: In the event ""eat"", does the state of the participant ""each"" change?
Answer: ",No,Yes,No
87,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""jill allen finishes her cpa today and she and her friends are going to party .""
Question: In the event ""finishes"", does the state of the participant ""allen"" change?
Answer: ",No,Yes,No
88,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: """" The governor believes it was the defining moment , when what was a mounting problem turned into an instant crisis , "" Maviglio said .""
Question: In the event ""turned"", does the state of the participant ""what"" change?
Answer: ",No,Yes,No
89,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Founder Jack Smith got the idea of accessing e-mail via the web from a computer anywhere in the world .""
Question: In the event ""got"", does the state of the participant ""idea"" change?
Answer: ",No,No,No
90,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""they use them to look prickly .. would you try to eat a cactus [ if u had no knife ] i know i would nt .""
Question: In the event ""eat"", does the state of the participant ""cactus"" change?
Answer: ",No,Yes,No
91,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""'' We have a very small number of forces in Shindand with a few helicopters , '' says Barno .""
Question: In the event ""says"", does the state of the participant ""Barno"" change?
Answer: ",No,No,No
92,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I called them for an estimate and they INSULTED ME WHEN I ASK THEM QUESTIONS .""
Question: In the event ""INSULTED"", does the state of the participant ""they"" change?
Answer: ",No,No,No
93,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""i need to now get a job at house of pies b/c that is the only way to pay the bills .""
Question: In the event ""need"", does the state of the participant ""i"" change?
Answer: ",No,Yes,No
94,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The next day i took it to 2 auto shops and they both told me the same thing , engine is junk .""
Question: In the event ""took"", does the state of the participant ""i"" change?
Answer: ",No,No,No
95,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Events change everyday .""
Question: In the event ""change"", does the state of the participant ""Events"" change?
Answer: ",No,Yes,No
96,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: """" Nobody thinks that there will be a lot of oil and gas in this part of the world , "" he said .""
Question: In the event ""said"", does the state of the participant ""he"" change?
Answer: ",No,No,No
97,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I had this ridiculous celebrity stylist from LA named Derrick .""
Question: In the event ""had"", does the state of the participant ""I"" change?
Answer: ",No,Yes,No
98,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""It put hair on my chest and thanks to the owner s advice I invested vanguard , got myself a woman like Jerry , and became a republican .""
Question: In the event ""put"", does the state of the participant ""hair"" change?
Answer: ",No,Yes,No
99,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""( I know , ignorant question ) Then why call them , or any other phonies ' Christians ' , even if they themselves claim the appellation .""
Question: In the event ""claim"", does the state of the participant ""appellation"" change?
Answer: ",No,No,No
100,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""But if -- there 's a painting on the wall in the Oval Office that shows a horseman charging up a steep cliff , and there are at least two other horsemen following .""
Question: In the event ""shows"", does the state of the participant ""horseman"" change?
Answer: ",No,No,No
101,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""They fixed the queso !""
Question: In the event ""fixed"", does the state of the participant ""queso"" change?
Answer: ",No,Yes,No
102,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The sample includes our "" caveat "" , so it should be fine .""
Question: In the event ""includes"", does the state of the participant ""caveat"" change?
Answer: ",No,No,No
103,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""A 1971 evaluation called Bush "" an exceptionally fine young officer and pilot "" who "" continually flies intercept missions with the unit to increase his proficiency even further . """"
Question: In the event ""increase"", does the state of the participant ""proficiency"" change?
Answer: ",No,Yes,No
104,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Police said Bernard confessed to detectives that he had sex with a young girl in November 2002 and admitted to knowing about sexual acts involving children and a dog that occurred at Hosanna Church .""
Question: In the event ""confessed"", does the state of the participant ""Bernard"" change?
Answer: ",Yes,No,Yes
105,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Your fellow employees asked for everyone from Britney Spears to George Bush .""
Question: In the event ""asked"", does the state of the participant ""employees"" change?
Answer: ",No,No,No
106,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I live in London .""
Question: In the event ""live"", does the state of the participant ""I"" change?
Answer: ",No,Yes,No
107,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I hope you do n't change your mind about going to the wedding Sunday .""
Question: In the event ""change"", does the state of the participant ""mind"" change?
Answer: ",No,Yes,No
108,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Thanks to repeated deployments to Iraq and Afghanistan , recruiting is at an all - time low .""
Question: In the event ""is"", does the state of the participant ""recruiting"" change?
Answer: ",No,Yes,No
109,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The mass murder happening right now in Sudan , where the Arab Moslem regime is massacring its black Christian citizens , has nothing to do with Israel .""
Question: In the event ""massacring"", does the state of the participant ""citizens"" change?
Answer: ",No,Yes,No
110,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""They did a vehicle wrap for my Toyota Venza that looks amazing .""
Question: In the event ""did"", does the state of the participant ""wrap"" change?
Answer: ",No,Yes,No
111,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""You need either a filter for each device except the DSL modem , or a whole home filter which filters all the jacks , except the one which the DSL modem connects .""
Question: In the event ""filters"", does the state of the participant ""filter"" change?
Answer: ",No,No,No
112,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""There is considerable evidence that it is developing both a long - range missile force and a range of weapons of mass destruction .""
Question: In the event ""developing"", does the state of the participant ""force"" change?
Answer: ",No,Yes,No
113,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""sorry , i left lou off of the message .""
Question: In the event ""left"", does the state of the participant ""i"" change?
Answer: ",No,No,No
114,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""There are several just off their beautiful beach .""
Question: In the event ""are"", does the state of the participant ""several"" change?
Answer: ",No,No,No
115,t0,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Plus , I work with Janet a lot so she may get some comfort from that , instead of having a lawyer she has n't dealt with initial it .""
Question: In the event ""dealt"", does the state of the participant ""she"" change?
Answer: ",No,No,No
